Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
,,,,,,,
529,25801 (72.4169402),676824510,Computer Engineering,JEE(Main),AI to AI,AI,6768
530,25819 (72.3659162),617937210,Electronics and ,JEE(Main),AI to AI,AI,6179
,,,Telecommunication Engg,,,,
531,25826 (72.3659162),314692010,Computer Science and ,JEE(Main),AI to AI,AI,3146
,,,Engineering (Internet of ,,,,
532,25846 (72.3659162),111424210,Computer Science and ,JEE(Main),AI to AI,AI,1114
,,,Engineering,,,,
533,25852 (72.2554926),515291110,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering(Artificial ,,,,
534,25903 (72.2390108),414724210,Computer Science and ,JEE(Main),AI to AI,AI,4147
,,,Engineering,,,,
535,25913 (72.2390108),110724210,Computer Science and ,JEE(Main),AI to AI,AI,1107
,,,Engineering,,,,
536,25925 (72.2390108),322124510,Computer Engineering,JEE(Main),AI to AI,AI,3221
,,,,,,,
537,26006 (72.1904737),663591210,Computer Science and ,JEE(Main),AI to AI,AI,6635
,,,Engineering(Data Science),,,,
538,26050 (72.1840450),110526310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,1105
,,,and Data Science,,,,
539,26096 (72.1120109),343991210,Computer Science and ,JEE(Main),AI to AI,AI,3439
,,,Engineering(Data Science),,,,
,26109 (72.1120109),412337010,Electronics and ,JEE(Main),AI to AI,AI,4123
,,,Communication ,,,,
,,,,,,,
541,26122 (72.0980979),632024510,Computer Engineering,JEE(Main),AI to AI,AI,6320
,,,,,,,
542,26263 (71.9778255),631137210,Electronics and ,JEE(Main),AI to AI,AI,6311
,,,Telecommunication Engg,,,,
543,26411 (71.7830944),413737210,Electronics and ,JEE(Main),AI to AI,AI,4137
,,,Telecommunication Engg,,,,
544,26462 (71.7827727),681524510,Computer Engineering,JEE(Main),AI to AI,AI,6815
545,26494 (71.6782514),322390010,Electronics and Computer ,JEE(Main),AI to AI,AI,3223
,,,Science,,,,
546,26637 (71.5390463),614924610,Information Technology,JEE(Main),AI to AI,AI,6149
547,26738 (71.3925721),518424510,Computer Engineering,JEE(Main),AI to AI,AI,5184
,,,,,,,
548,26752 (71.3925721),321892110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3218
,,,Machine Learning,,,,
549,26788 (71.3258797),541824510,Computer Engineering,JEE(Main),AI to AI,AI,5418
550,26981 (71.2420302),414724610,Information Technology,JEE(Main),AI to AI,AI,4147
551,26990 (71.2420302),510837210,Electronics and ,JEE(Main),AI to AI,AI,5108
,,,Telecommunication Engg,,,,
552,27022 (71.2376577),675924510,Computer Engineering,JEE(Main),AI to AI,AI,6759
553,27067 (71.1808399),417226310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,4172
,,,and Data Science,,,,
554,27120 (71.1410813),615529310,Electrical Engineering,JEE(Main),AI to AI,AI,6155
555,27127 (71.1410813),464929310,Electrical Engineering,JEE(Main),AI to AI,AI,4649
,,,,,,,
556,27193 (71.0401938),677237210,Electronics and ,JEE(Main),AI to AI,AI,6772
,,,Telecommunication Engg,,,,
557,27282 (70.8858550),347125710,Computer Science and ,JEE(Main),AI to AI,AI,3471
,,,Design,,,,
558,27283 (70.8858550),675824510,Computer Engineering,JEE(Main),AI to AI,AI,6758
559,27305 (70.8587831),628229310,Electrical Engineering,JEE(Main),AI to AI,AI,6282
,,,,,,,
560,27346 (70.7910091),417737010,Electronics and ,JEE(Main),AI to AI,AI,4177
,,,Communication ,,,,
561,27374 (70.7642852),625091210,Computer Science and ,JEE(Main),AI to AI,AI,6250
,,,Engineering(Data Science),,,,
562,27383 (70.7642852),417224210,Computer Science and ,JEE(Main),AI to AI,AI,4172
,,,Engineering,,,,
563,27417 (70.7454497),253324210,Computer Science and ,JEE(Main),AI to AI,AI,2533
,,,Engineering,,,,
564,27432 (70.7454497),516124510,Computer Engineering,JEE(Main),AI to AI,AI,5161
565,27451 (70.7454497),346724510,Computer Engineering,JEE(Main),AI to AI,AI,3467
,,,,,,,
566,27473 (70.7309263),613826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6138
,,,and Data Science,,,,
567,27559 (70.6475731),510999510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5109
,,,Data Science,,,,
568,27621 (70.6351642),625037210,Electronics and ,JEE(Main),AI to AI,AI,6250
,,,Telecommunication Engg,,,,
569,27635 (70.6351642),320337210,Electronics and ,JEE(Main),AI to AI,AI,3203
,,,Telecommunication Engg,,,,
,27679 (70.5566696),541826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5418
,,,and Data Science,,,,
,,,,,,,
571,27765 (70.4347473),430437250F,Electronics and ,JEE(Main),AI to AI,AI,4304
,,,Telecommunication Engg,,,,
572,27843 (70.3139299),626824210,Computer Science and ,JEE(Main),AI to AI,AI,6268
,,,Engineering,,,,
573,27855 (70.3139299),413924210,Computer Science and ,JEE(Main),AI to AI,AI,4139
,,,Engineering,,,,
574,27914 (70.2899220),626729310,Electrical Engineering,JEE(Main),AI to AI,AI,6267
,,,,,,,
575,27922 (70.2899220),517229310,Electrical Engineering,JEE(Main),AI to AI,AI,5172
576,27965 (70.1747759),212924210,Computer Science and ,JEE(Main),AI to AI,AI,2129
,,,Engineering,,,,
577,28036 (70.1639719),612237210,Electronics and ,JEE(Main),AI to AI,AI,6122
,,,Telecommunication Engg,,,,
578,28068 (70.1639719),620637210,Electronics and ,JEE(Main),AI to AI,AI,6206
,,,Telecommunication Engg,,,,
579,28092 (70.1523056),614619110,Civil Engineering,JEE(Main),AI to AI,AI,6146
580,28103 (70.1460519),319437210,Electronics and ,JEE(Main),AI to AI,AI,3194
,,,Telecommunication Engg,,,,
581,28128 (70.1037196),618237210,"Electronics and 
Telecommunication Engg",JEE(Main),AI to AI,AI,6182
582,28292 (69.8868372),346524210,Computer Science and ,JEE(Main),AI to AI,AI,3465
,,,Engineering,,,,
583,28302 (69.8868372),516284410,Electronics and Computer ,JEE(Main),AI to AI,AI,5162
,,,Engineering,,,,
584,28366 (69.8350609),622324210,Computer Science and ,JEE(Main),AI to AI,AI,6223
,,,Engineering,,,,
585,28448 (69.8275624),618737210,Electronics and ,JEE(Main),AI to AI,AI,6187
,,,Telecommunication Engg,,,,
,,,,,,,
586,28454 (69.7159705),419324210,Computer Science and ,JEE(Main),AI to AI,AI,4193
,,,Engineering,,,,
587,28455 (69.7159705),320761210,Mechanical Engineering,JEE(Main),AI to AI,AI,3207
588,28596 (69.5875985),614499510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6144
,,,Data Science,,,,
589,28624 (69.5875985),680250710,Chemical Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
590,28631 (69.5875985),321161210,Mechanical Engineering,JEE(Main),AI to AI,AI,3211
591,28782 (69.4466805),213424210,Computer Science and ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
592,28823 (69.3518975),673237210,Electronics and ,JEE(Main),AI to AI,AI,6732
,,,Telecommunication Engg,,,,
593,28867 (69.3487348),320161210,Mechanical Engineering,JEE(Main),AI to AI,AI,3201
594,28890 (69.3469672),675892110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6758
,,,Machine Learning,,,,
595,28906 (69.3163591),622024210,Computer Science and ,JEE(Main),AI to AI,AI,6220
,,,Engineering,,,,
596,28947 (69.3112641),680824510,Computer Engineering,JEE(Main),AI to AI,AI,6808
597,28957 (69.3112641),516237210,Electronics and ,JEE(Main),AI to AI,AI,5162
,,,Telecommunication Engg,,,,
598,28960 (69.3112641),320624510,Computer Engineering,JEE(Main),AI to AI,AI,3206
599,29016 (69.1791845),413899710,Artificial Intelligence,JEE(Main),AI to AI,AI,4138
,,,,,,,
600,29031 (69.1791845),317537210,Electronics and ,JEE(Main),AI to AI,AI,3175
,,,Telecommunication Engg,,,,
601,29172 (69.0702570),212724610,Information Technology,JEE(Main),AI to AI,AI,2127
602,29206 (69.0444865),679661210,Mechanical Engineering,JEE(Main),AI to AI,AI,6796
603,29324 (68.9833366),126524210,Computer Science and ,JEE(Main),AI to AI,AI,1265
,,,Engineering,,,,
604,29363 (68.9454063),319037210,Electronics and ,JEE(Main),AI to AI,AI,3190
,,,Telecommunication Engg,,,,
605,29506 (68.6244432),413729310,Electrical Engineering,JEE(Main),AI to AI,AI,4137
,,,,,,,
606,29515 (68.6244432),342337210,Electronics and ,JEE(Main),AI to AI,AI,3423
,,,Telecommunication Engg,,,,
607,29527 (68.6244432),680826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6808
,,,and Data Science,,,,
608,29594 (68.5958115),111424610,Information Technology,JEE(Main),AI to AI,AI,1114
,,,,,,,
609,29676 (68.5546128),412350710,Chemical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
610,29691 (68.5546128),629884410,Electronics and Computer ,JEE(Main),AI to AI,AI,6298
,,,Engineering,,,,
611,29807 (68.4196921),319637210,Electronics and ,JEE(Main),AI to AI,AI,3196
,,,Telecommunication Engg,,,,
612,29855 (68.3895271),110799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,1107
,,,Data Science,,,,
613,29891 (68.3895012),512191910,Robotics and Automation,JEE(Main),AI to AI,AI,5121
614,29895 (68.3895012),414799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4147
,,,Data Science,,,,
615,29925 (68.3240469),320760210,Automobile Engineering,JEE(Main),AI to AI,AI,3207
,,,,,,,
616,29947 (68.2349785),629837210,Electronics and ,JEE(Main),AI to AI,AI,6298
,,,Telecommunication Engg,,,,
617,29950 (68.2349785),660924510,Computer Engineering,JEE(Main),AI to AI,AI,6609
618,29965 (68.2349785),620761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6207
,,,,,,,
619,29978 (68.2349785),321890010,Electronics and Computer ,JEE(Main),AI to AI,AI,3218
,,,Science,,,,
620,29989 (68.2349785),664324210,Computer Science and ,JEE(Main),AI to AI,AI,6643
,,,Engineering,,,,
621,30014 (68.2349785),211124210,Computer Science and ,JEE(Main),AI to AI,AI,2111
,,,Engineering,,,,
622,30056 (68.1931107),516124610,Information Technology,JEE(Main),AI to AI,AI,5161
623,30171 (68.1460193),314724510,Computer Engineering,JEE(Main),AI to AI,AI,3147
,,,,,,,
624,30176 (68.0876717),632525710,Computer Science and ,JEE(Main),AI to AI,AI,6325
,,,Design,,,,
625,30215 (68.0876717),510324510,Computer Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
626,30242 (68.0758381),621429310,Electrical Engineering,JEE(Main),AI to AI,AI,6214
627,30314 (68.0169310),319824510,Computer Engineering,JEE(Main),AI to AI,AI,3198
628,30373 (67.9482904),676937210,Electronics and ,JEE(Main),AI to AI,AI,6769
,,,Telecommunication Engg,,,,
629,30384 (67.9482904),664024210,Computer Science and ,JEE(Main),AI to AI,AI,6640
,,,Engineering,,,,
630,30427 (67.9121314),626561510,Mechanical & Automation ,JEE(Main),AI to AI,AI,6265
,,,Engineering,,,,
,,,,,,,
631,30440 (67.9121314),512524510,Computer Engineering,JEE(Main),AI to AI,AI,5125
,,,,,,,
632,30514 (67.7404030),211326310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,2113
,,,and Data Science,,,,
633,30567 (67.7171120),314792110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3147
,,,Machine Learning,,,,
634,30584 (67.6789787),629821910,Robotics and Automation,JEE(Main),AI to AI,AI,6298
,,,,,,,
635,30861 (67.4230239),112824610,Information Technology,JEE(Main),AI to AI,AI,1128
636,30897 (67.4014244),664937210,Electronics and ,JEE(Main),AI to AI,AI,6649
,,,Telecommunication Engg,,,,
637,30912 (67.4014244),112124210,Computer Science and ,JEE(Main),AI to AI,AI,1121
,,,Engineering,,,,
638,30922 (67.4014244),539024510,Computer Engineering,JEE(Main),AI to AI,AI,5390
,,,,,,,
639,30946 (67.4014244),613837210,Electronics and ,JEE(Main),AI to AI,AI,6138
,,,Telecommunication Engg,,,,
640,30968 (67.3733088),517337210,Electronics and ,JEE(Main),AI to AI,AI,5173
,,,Telecommunication Engg,,,,
641,31165 (67.1354477),327724510,Computer Engineering,JEE(Main),AI to AI,AI,3277
,,,,,,,
642,31269 (67.1075248),313946110,Bio Medical Engineering,JEE(Main),AI to AI,AI,3139
643,31281 (67.0698277),627861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6278
644,31289 (67.0698277),680261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
645,31392 (67.0069183),314637210,Electronics and ,JEE(Main),AI to AI,AI,3146
,,,Telecommunication Engg,,,,
,,,,,,,
646,31415 (66.9914755),413837210,Electronics and ,JEE(Main),AI to AI,AI,4138
,,,Telecommunication Engg,,,,
647,31438 (66.9760372),517024210,Computer Science and ,JEE(Main),AI to AI,AI,5170
,,,Engineering,,,,
648,31483 (66.9760372),322224610,Information Technology,JEE(Main),AI to AI,AI,3222
,,,,,,,
649,31583 (66.7904892),524425710,Computer Science and ,JEE(Main),AI to AI,AI,5244
,,,Design,,,,
650,31616 (66.7216751),515137210,Electronics and ,JEE(Main),AI to AI,AI,5151
,,,Telecommunication Engg,,,,
651,31729 (66.6701083),253399510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2533
,,,Data Science,,,,
652,31806 (66.4277180),320091110,Computer Science and ,JEE(Main),AI to AI,AI,3200
,,,Engineering(Artificial ,,,,
653,31970 (66.2862354),641937210,Electronics and ,JEE(Main),AI to AI,AI,6419
,,,Telecommunication Engg,,,,
654,32009 (66.2862354),627246610,Instrumentation ,JEE(Main),AI to AI,AI,6272
,,,Engineering,,,,
655,32017 (66.2862354),516029310,Electrical Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
656,32056 (66.2473151),510424510,Computer Engineering,JEE(Main),AI to AI,AI,5104
,,,,,,,
657,32084 (66.2473151),110537210,Electronics and ,JEE(Main),AI to AI,AI,1105
,,,Telecommunication Engg,,,,
658,32207 (66.1208424),416735610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,4167
,,,and Power],,,,
,32227 (66.1208424),322392610,Electrical and Computer ,JEE(Main),AI to AI,AI,3223
,,,Engineering,,,,
660,32286 (66.1170112),225037210,Electronics and ,JEE(Main),AI to AI,AI,2250
,,,Telecommunication Engg,,,,
,,,,,,,
661,32330 (66.0903872),464961210,Mechanical Engineering,JEE(Main),AI to AI,AI,4649
662,32366 (66.0650166),630737210,Electronics and ,JEE(Main),AI to AI,AI,6307
,,,Telecommunication Engg,,,,
663,32404 (66.0561449),683991210,Computer Science and ,JEE(Main),AI to AI,AI,6839
,,,Engineering(Data Science),,,,
664,32417 (66.0558823),618437210,Electronics and ,JEE(Main),AI to AI,AI,6184
,,,Telecommunication Engg,,,,
665,32422 (66.0558823),622399510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6223
,,,Data Science,,,,
666,32483 (66.0380111),614437210,Electronics and ,JEE(Main),AI to AI,AI,6144
,,,Telecommunication Engg,,,,
667,32527 (65.9357484),679437210,Electronics and ,JEE(Main),AI to AI,AI,6794
,,,Telecommunication Engg,,,,
668,32601 (65.8547926),517724510,Computer Engineering,JEE(Main),AI to AI,AI,5177
669,32617 (65.8547926),675899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6758
,,,Data Science,,,,
670,32623 (65.8547926),411619110,Civil Engineering,JEE(Main),AI to AI,AI,4116
671,32634 (65.8547926),678024210,Computer Science and ,JEE(Main),AI to AI,AI,6780
,,,Engineering,,,,
672,32684 (65.7850143),111624210,Computer Science and ,JEE(Main),AI to AI,AI,1116
,,,Engineering,,,,
673,32718 (65.7518126),417429310,Electrical Engineering,JEE(Main),AI to AI,AI,4174
674,32804 (65.6864736),346092410,Data Engineering,JEE(Main),AI to AI,AI,3460
675,32848 (65.6761274),320024610,Information Technology,JEE(Main),AI to AI,AI,3200
,,,,,,,
676,32900 (65.3927869),517724610,Information Technology,JEE(Main),AI to AI,AI,5177
677,32956 (65.3131308),628392010,Computer Science and ,JEE(Main),AI to AI,AI,6283
,,,Engineering (Internet of ,,,,
678,32971 (65.3131308),411661210,Mechanical Engineering,JEE(Main),AI to AI,AI,4116
679,33007 (65.2543690),335124510,Computer Engineering,JEE(Main),AI to AI,AI,3351
680,33017 (65.2543690),516062410,Mechatronics Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
681,33079 (65.2141812),321724510,Computer Engineering,JEE(Main),AI to AI,AI,3217
,,,,,,,
682,33084 (65.2141812),319824610,Information Technology,JEE(Main),AI to AI,AI,3198
683,33106 (65.2126454),681124210,Computer Science and ,JEE(Main),AI to AI,AI,6811
,,,Engineering,,,,
684,33186 (65.1878957),415124210,Computer Science and ,JEE(Main),AI to AI,AI,4151
,,,Engineering,,,,
685,33487 (64.8049747),112891210,Computer Science and ,JEE(Main),AI to AI,AI,1128
,,,Engineering(Data Science),,,,
686,33519 (64.8049747),512524610,Information Technology,JEE(Main),AI to AI,AI,5125
,,,,,,,
687,33603 (64.7818312),110135610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,1101
,,,and Power],,,,
688,33723 (64.6595306),320329310,Electrical Engineering,JEE(Main),AI to AI,AI,3203
689,33751 (64.6595306),626519110,Civil Engineering,JEE(Main),AI to AI,AI,6265
690,33841 (64.4960276),627850710,Chemical Engineering,JEE(Main),AI to AI,AI,6278
,,,,,,,
691,33894 (64.3634780),510937210,Electronics and ,JEE(Main),AI to AI,AI,5109
,,,Telecommunication Engg,,,,
692,33940 (64.3473715),413991110,Computer Science and ,JEE(Main),AI to AI,AI,4139
,,,Engineering(Artificial ,,,,
693,33991 (64.2718074),211325710,Computer Science and ,JEE(Main),AI to AI,AI,2113
,,,Design,,,,
694,34043 (64.2518433),660926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6609
,,,and Data Science,,,,
695,34092 (64.2518433),314791710,Data Science,JEE(Main),AI to AI,AI,3147
,,,,,,,
696,34157 (64.1739632),416719110,Civil Engineering,JEE(Main),AI to AI,AI,4167
697,34158 (64.1739632),622237210,Electronics and ,JEE(Main),AI to AI,AI,6222
,,,Telecommunication Engg,,,,
698,34164 (64.1710949),126524610,Information Technology,JEE(Main),AI to AI,AI,1265
,,,,,,,
699,34231 (64.1710949),517799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5177
,,,Data Science,,,,
700,34247 (64.1663240),614161210,Mechanical Engineering,JEE(Main),AI to AI,AI,6141
,,,,,,,
701,34288 (64.1649409),412329310,Electrical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
702,34315 (64.1649409),515237210,Electronics and ,JEE(Main),AI to AI,AI,5152
,,,Telecommunication Engg,,,,
703,34343 (64.0865504),626837210,Electronics and ,JEE(Main),AI to AI,AI,6268
,,,Telecommunication Engg,,,,
704,34350 (64.0865504),539019110,Civil Engineering,JEE(Main),AI to AI,AI,5390
,,,,,,,
705,34363 (64.0623951),675999510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6759
,,,Data Science,,,,
,,,,,,,
706,34404 (64.0623951),632224510,Computer Engineering,JEE(Main),AI to AI,AI,6322
,,,,,,,
707,34453 (63.9963058),544961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5449
708,34494 (63.9139773),518137210,Electronics and ,JEE(Main),AI to AI,AI,5181
,,,Telecommunication Engg,,,,
709,34525 (63.8784991),314837810,Electronics Engineering ( ,JEE(Main),AI to AI,AI,3148
,,,VLSI Design and ,,,,
710,34630 (63.7796234),327724610,Information Technology,JEE(Main),AI to AI,AI,3277
,,,,,,,
711,34632 (63.7796234),512129310,Electrical Engineering,JEE(Main),AI to AI,AI,5121
712,34690 (63.7699022),321924610,Information Technology,JEE(Main),AI to AI,AI,3219
,,,,,,,
713,34894 (63.4841086),676861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6768
714,34899 (63.4841086),632537210,Electronics and ,JEE(Main),AI to AI,AI,6325
,,,Telecommunication Engg,,,,
715,34912 (63.4092932),663224510,Computer Engineering,JEE(Main),AI to AI,AI,6632
716,34961 (63.4092932),628837210,Electronics and ,JEE(Main),AI to AI,AI,6288
,,,Telecommunication Engg,,,,
717,34991 (63.3726083),410424610,Information Technology,JEE(Main),AI to AI,AI,4104
718,35013 (63.3671598),413499710,Artificial Intelligence,JEE(Main),AI to AI,AI,4134
719,35068 (63.2979669),112124610,Information Technology,JEE(Main),AI to AI,AI,1121
,,,,,,,
720,35144 (63.1963195),614529310,Electrical Engineering,JEE(Main),AI to AI,AI,6145
,,,,,,,
721,35210 (63.0505325),517261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5172
722,35214 (63.0505325),512424510,Computer Engineering,JEE(Main),AI to AI,AI,5124
,,,,,,,
723,35234 (63.0505325),212737210,Electronics and ,JEE(Main),AI to AI,AI,2127
,,,Telecommunication Engg,,,,
724,35240 (63.0505325),314724610,Information Technology,JEE(Main),AI to AI,AI,3147
,,,,,,,
725,35250 (62.9381885),212924610,Information Technology,JEE(Main),AI to AI,AI,2129
726,35273 (62.9381885),678091210,Computer Science and ,JEE(Main),AI to AI,AI,6780
,,,Engineering(Data Science),,,,
727,35375 (62.9106091),618461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6184
,,,,,,,
728,35386 (62.9106091),319899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3198
,,,Data Science,,,,
729,35429 (62.9005290),319629310,Electrical Engineering,JEE(Main),AI to AI,AI,3196
730,35604 (62.8412717),513984410,Electronics and Computer ,JEE(Main),AI to AI,AI,5139
,,,Engineering,,,,
731,35667 (62.7510748),213719110,Civil Engineering,JEE(Main),AI to AI,AI,2137
732,35691 (62.7510748),416324210,Computer Science and ,JEE(Main),AI to AI,AI,4163
,,,Engineering,,,,
733,35705 (62.7491794),631724210,Computer Science and ,JEE(Main),AI to AI,AI,6317
,,,Engineering,,,,
734,35720 (62.7491794),631799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6317
,,,Data Science,,,,
735,35741 (62.7384514),682219110,Civil Engineering,JEE(Main),AI to AI,AI,6822
,,,,,,,
,,,,,,,
736,35749 (62.7384514),663437210,Electronics and ,JEE(Main),AI to AI,AI,6634
,,,Telecommunication Engg,,,,
737,35771 (62.7384514),631924510,Computer Engineering,JEE(Main),AI to AI,AI,6319
,,,,,,,
738,35788 (62.6965425),628246610,Instrumentation ,JEE(Main),AI to AI,AI,6282
,,,Engineering,,,,
739,35794 (62.6965425),627024210,Computer Science and ,JEE(Main),AI to AI,AI,6270
,,,Engineering,,,,
740,35878 (62.4782787),412335610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,4123
,,,and Power],,,,
741,35889 (62.4588698),627724210,Computer Science and ,JEE(Main),AI to AI,AI,6277
,,,Engineering,,,,
742,35942 (62.4588698),416761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4167
743,35971 (62.4445406),513937210,Electronics and ,JEE(Main),AI to AI,AI,5139
,,,Telecommunication Engg,,,,
744,36002 (62.4445406),516061210,Mechanical Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
745,36027 (62.4066632),628300210,Aeronautical Engineering,JEE(Main),AI to AI,AI,6283
746,36029 (62.4066632),613929310,Electrical Engineering,JEE(Main),AI to AI,AI,6139
747,36062 (62.3682023),322291110,Computer Science and ,JEE(Main),AI to AI,AI,3222
,,,Engineering(Artificial ,,,,
748,36088 (62.3682023),663524510,Computer Engineering,JEE(Main),AI to AI,AI,6635
,,,,,,,
749,36105 (62.3682023),533037210,Electronics and ,JEE(Main),AI to AI,AI,5330
,,,Telecommunication Engg,,,,
750,36117 (62.3682023),621491910,Robotics and Automation,JEE(Main),AI to AI,AI,6214
,,,,,,,
751,36138 (62.3572105),516125710,Computer Science and ,JEE(Main),AI to AI,AI,5161
,,,Design,,,,
752,36157 (62.3572105),321037210,Electronics and ,JEE(Main),AI to AI,AI,3210
,,,Telecommunication Engg,,,,
753,36310 (62.0770617),631926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6319
,,,and Data Science,,,,
754,36318 (62.0770617),663292110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6632
,,,Machine Learning,,,,
755,36398 (61.9849182),211437210,Electronics and ,JEE(Main),AI to AI,AI,2114
,,,Telecommunication Engg,,,,
756,36470 (61.9750254),343990010,Electronics and Computer ,JEE(Main),AI to AI,AI,3439
,,,Science,,,,
757,36580 (61.8274477),632037210,Electronics and ,JEE(Main),AI to AI,AI,6320
,,,Telecommunication Engg,,,,
758,36636 (61.7699928),626924210,Computer Science and ,JEE(Main),AI to AI,AI,6269
,,,Engineering,,,,
759,36655 (61.7699928),615629310,Electrical Engineering,JEE(Main),AI to AI,AI,6156
760,36754 (61.7100312),414737210,Electronics and ,JEE(Main),AI to AI,AI,4147
,,,Telecommunication Engg,,,,
761,36772 (61.6327835),533137210,Electronics and ,JEE(Main),AI to AI,AI,5331
,,,Telecommunication Engg,,,,
762,36774 (61.6327835),314892810,Electronics and ,JEE(Main),AI to AI,AI,3148
,,,Communication(Advanced ,,,,
763,36891 (61.3380587),211291110,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering(Artificial ,,,,
764,37007 (61.2647383),414424210,Computer Science and ,JEE(Main),AI to AI,AI,4144
,,,Engineering,,,,
765,37039 (61.2023812),630324210,Computer Science and ,JEE(Main),AI to AI,AI,6303
,,,Engineering,,,,
,,,,,,,
766,37060 (61.2023812),413937210,Electronics and ,JEE(Main),AI to AI,AI,4139
,,,Telecommunication Engg,,,,
767,37061 (61.2023812),540124510,Computer Engineering,JEE(Main),AI to AI,AI,5401
,,,,,,,
768,37148 (61.1587666),516229310,Electrical Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
769,37151 (61.1587666),510337210,Electronics and ,JEE(Main),AI to AI,AI,5103
,,,Telecommunication Engg,,,,
770,37319 (61.0839664),662824610,Information Technology,JEE(Main),AI to AI,AI,6628
771,37333 (61.0839664),627537210,Electronics and ,JEE(Main),AI to AI,AI,6275
,,,Telecommunication Engg,,,,
772,37397 (61.0400802),626708210,Bio Technology,JEE(Main),AI to AI,AI,6267
,,,,,,,
773,37416 (61.0371128),111437210,Electronics and ,JEE(Main),AI to AI,AI,1114
,,,Telecommunication Engg,,,,
774,37482 (60.9623571),538224510,Computer Engineering,JEE(Main),AI to AI,AI,5382
,,,,,,,
775,37498 (60.9623571),112837210,Electronics and ,JEE(Main),AI to AI,AI,1128
,,,Telecommunication Engg,,,,
776,37597 (60.8268782),110737210,Electronics and ,JEE(Main),AI to AI,AI,1107
,,,Telecommunication Engg,,,,
777,37600 (60.8268782),322260210,Automobile Engineering,JEE(Main),AI to AI,AI,3222
,,,,,,,
778,37607 (60.8268782),539092110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5390
,,,Machine Learning,,,,
779,37757 (60.8015262),517219110,Civil Engineering,JEE(Main),AI to AI,AI,5172
,37758 (60.8015262),627219110,Civil Engineering,JEE(Main),AI to AI,AI,6272
,,,,,,,
781,37786 (60.7429349),618529310,Electrical Engineering,JEE(Main),AI to AI,AI,6185
782,38030 (60.3822057),112324210,Computer Science and ,JEE(Main),AI to AI,AI,1123
,,,Engineering,,,,
783,38110 (60.2924467),111924210,Computer Science and ,JEE(Main),AI to AI,AI,1119
,,,Engineering,,,,
784,38261 (60.2058183),513024510,Computer Engineering,JEE(Main),AI to AI,AI,5130
,,,,,,,
785,38297 (60.1941400),410425110,Computer Technology,JEE(Main),AI to AI,AI,4104
786,38416 (59.8681052),518224510,Computer Engineering,JEE(Main),AI to AI,AI,5182
,,,,,,,
787,38537 (59.8039077),322025210,Cyber Security,JEE(Main),AI to AI,AI,3220
