Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
531,22408 (65.1576155),614499510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6144
,,,Data Science,,,,
532,22545 (65.0112628),212724610,Information Technology,JEE(Main),AI to AI,AI,2127
,,,,,,,
533,22591 (64.9839254),347724510,Computer Engineering,JEE(Main),AI to AI,AI,3477
534,22647 (64.8385688),673237210,Electronics and ,JEE(Main),AI to AI,AI,6732
,,,Telecommunication Engg,,,,
535,22672 (64.8357243),628891110,Computer Science and ,JEE(Main),AI to AI,AI,6288
,,,Engineering(Artificial ,,,,
536,22725 (64.7974221),319392110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3193
,,,Machine Learning,,,,
537,22752 (64.7201367),126524210,Computer Science and ,JEE(Main),AI to AI,AI,1265
,,,Engineering,,,,
538,22767 (64.6394332),618237210,"Electronics and 
Telecommunication Engg",JEE(Main),AI to AI,AI,6182
539,22777 (64.6320954),430437250F,Electronics and ,JEE(Main),AI to AI,AI,4304
,,,Telecommunication Engg,,,,
540,22959 (64.4405426),616037210,Electronics and ,JEE(Main),AI to AI,AI,6160
,,,Telecommunication Engg,,,,
541,22960 (64.4405426),516124610,Information Technology,JEE(Main),AI to AI,AI,5161
542,23032 (64.4073927),317625910,Mechanical and ,JEE(Main),AI to AI,AI,3176
,,,Mechatronics Engineering ,,,,
543,23052 (64.3229077),626924210,Computer Science and ,JEE(Main),AI to AI,AI,6269
,,,Engineering,,,,
544,23149 (64.2017241),412326510,Industrial IoT,JEE(Main),AI to AI,AI,4123
,,,,,,,
545,23181 (64.1471913),675824510,Computer Engineering,JEE(Main),AI to AI,AI,6758
546,23198 (64.0935894),660924510,Computer Engineering,JEE(Main),AI to AI,AI,6609
,,,,,,,
547,23235 (64.0921556),319824210,Computer Science and ,JEE(Main),AI to AI,AI,3198
,,,Engineering,,,,
548,23244 (64.0418635),512524510,Computer Engineering,JEE(Main),AI to AI,AI,5125
,,,,,,,
549,23247 (64.0353446),314692010,Computer Science and ,JEE(Main),AI to AI,AI,3146
,,,Engineering (Internet of ,,,,
550,23283 (63.9890539),612237210,Electronics and ,JEE(Main),AI to AI,AI,6122
,,,Telecommunication Engg,,,,
551,23308 (63.9890539),618737210,Electronics and ,JEE(Main),AI to AI,AI,6187
,,,Telecommunication Engg,,,,
552,23312 (63.9890539),618537210,Electronics and ,JEE(Main),AI to AI,AI,6185
,,,Telecommunication Engg,,,,
553,23340 (63.9890539),539024510,Computer Engineering,JEE(Main),AI to AI,AI,5390
,,,,,,,
554,23485 (63.8694438),318361210,Mechanical Engineering,JEE(Main),AI to AI,AI,3183
,,,,,,,
555,23632 (63.6204661),416324210,Computer Science and ,JEE(Main),AI to AI,AI,4163
,,,Engineering,,,,
556,23667 (63.5913543),631137210,Electronics and ,JEE(Main),AI to AI,AI,6311
,,,Telecommunication Engg,,,,
557,23739 (63.5259255),524425710,Computer Science and ,JEE(Main),AI to AI,AI,5244
,,,Design,,,,
558,23791 (63.3834295),516229310,Electrical Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
559,23804 (63.3834295),253399510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2533
,,,Data Science,,,,
560,23835 (63.3401985),676937210,Electronics and ,JEE(Main),AI to AI,AI,6769
,,,Telecommunication Engg,,,,
,,,,,,,
561,23925 (63.2839599),626729310,Electrical Engineering,JEE(Main),AI to AI,AI,6267
,,,,,,,
562,23965 (63.1786230),510424510,Computer Engineering,JEE(Main),AI to AI,AI,5104
,,,,,,,
563,24084 (63.1114141),319437210,Electronics and ,JEE(Main),AI to AI,AI,3194
,,,Telecommunication Engg,,,,
564,24104 (63.1114141),320024610,Information Technology,JEE(Main),AI to AI,AI,3200
,,,,,,,
565,24184 (62.9939245),515137210,Electronics and ,JEE(Main),AI to AI,AI,5151
,,,Telecommunication Engg,,,,
566,24190 (62.9939245),412337010,Electronics and ,JEE(Main),AI to AI,AI,4123
,,,Communication ,,,,
567,24379 (62.6803612),342337210,Electronics and ,JEE(Main),AI to AI,AI,3423
,,,Telecommunication Engg,,,,
568,24386 (62.6803612),411661210,Mechanical Engineering,JEE(Main),AI to AI,AI,4116
569,24480 (62.6398280),414424210,Computer Science and ,JEE(Main),AI to AI,AI,4144
,,,Engineering,,,,
570,24486 (62.6398280),112124210,Computer Science and ,JEE(Main),AI to AI,AI,1121
,,,Engineering,,,,
571,24555 (62.5393189),512524610,Information Technology,JEE(Main),AI to AI,AI,5125
,,,,,,,
572,24700 (62.3256180),211326310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,2113
,,,and Data Science,,,,
573,24720 (62.2418696),321624510,Computer Engineering,JEE(Main),AI to AI,AI,3216
574,24865 (62.1500381),517229310,Electrical Engineering,JEE(Main),AI to AI,AI,5172
,,,,,,,
575,24882 (62.0986931),320624510,Computer Engineering,JEE(Main),AI to AI,AI,3206
576,25026 (61.7540574),321724510,Computer Engineering,JEE(Main),AI to AI,AI,3217
,,,,,,,
577,25040 (61.7494647),112824610,Information Technology,JEE(Main),AI to AI,AI,1128
578,25064 (61.7494647),664024210,Computer Science and ,JEE(Main),AI to AI,AI,6640
,,,Engineering,,,,
579,25164 (61.6537329),627024210,Computer Science and ,JEE(Main),AI to AI,AI,6270
,,,Engineering,,,,
580,25208 (61.6537329),413837210,Electronics and ,JEE(Main),AI to AI,AI,4138
,,,Telecommunication Engg,,,,
581,25313 (61.4678899),517724510,Computer Engineering,JEE(Main),AI to AI,AI,5177
582,25314 (61.4678899),629837210,Electronics and ,JEE(Main),AI to AI,AI,6298
,,,Telecommunication Engg,,,,
583,25357 (61.4678899),622237210,Electronics and ,JEE(Main),AI to AI,AI,6222
,,,Telecommunication Engg,,,,
584,25408 (61.3986689),628326310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6283
,,,and Data Science,,,,
585,25542 (61.1374752),321924510,Computer Engineering,JEE(Main),AI to AI,AI,3219
,,,,,,,
586,25573 (61.1172240),516062410,Mechatronics Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
587,25592 (61.1161102),347125710,Computer Science and ,JEE(Main),AI to AI,AI,3471
,,,Design,,,,
588,25622 (61.0631394),320760210,Automobile Engineering,JEE(Main),AI to AI,AI,3207
,,,,,,,
589,25677 (61.0259827),517024210,Computer Science and ,JEE(Main),AI to AI,AI,5170
,,,Engineering,,,,
590,25704 (60.9777184),679437210,Electronics and ,JEE(Main),AI to AI,AI,6794
,,,Telecommunication Engg,,,,
591,25746 (60.9280535),414799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4147
,,,Data Science,,,,
592,25760 (60.8528979),346092110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3460
,,,Machine Learning,,,,
593,25844 (60.7475031),515291210,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering(Data Science),,,,
594,25900 (60.6947385),318337210,Electronics and ,JEE(Main),AI to AI,AI,3183
,,,Telecommunication Engg,,,,
595,25978 (60.5865038),515237210,Electronics and ,JEE(Main),AI to AI,AI,5152
,,,Telecommunication Engg,,,,
596,25996 (60.5699822),627261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6272
597,26006 (60.5232788),415124610,Information Technology,JEE(Main),AI to AI,AI,4151
,,,,,,,
598,26059 (60.4040043),319037210,Electronics and ,JEE(Main),AI to AI,AI,3190
,,,Telecommunication Engg,,,,
599,26071 (60.3459806),342390010,Electronics and Computer ,JEE(Main),AI to AI,AI,3423
,,,Science,,,,
600,26125 (60.2148514),517724610,Information Technology,JEE(Main),AI to AI,AI,5177
601,26133 (60.2148514),319824610,Information Technology,JEE(Main),AI to AI,AI,3198
602,26154 (60.1647303),626837210,Electronics and ,JEE(Main),AI to AI,AI,6268
,,,Telecommunication Engg,,,,
,,,,,,,
603,26159 (60.1647303),413629310,Electrical Engineering,JEE(Main),AI to AI,AI,4136
,,,,,,,
604,26169 (60.1590575),412308210,Bio Technology,JEE(Main),AI to AI,AI,4123
,,,,,,,
605,26265 (60.0812958),613826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6138
,,,and Data Science,,,,
606,26281 (60.0812958),621429310,Electrical Engineering,JEE(Main),AI to AI,AI,6214
607,26283 (60.0812958),627724210,Computer Science and ,JEE(Main),AI to AI,AI,6277
,,,Engineering,,,,
608,26426 (59.9921984),628229310,Electrical Engineering,JEE(Main),AI to AI,AI,6282
,,,,,,,
609,26430 (59.9921984),614129310,Electrical Engineering,JEE(Main),AI to AI,AI,6141
,,,,,,,
610,26435 (59.9921984),626561510,Mechanical & Automation ,JEE(Main),AI to AI,AI,6265
,,,Engineering,,,,
611,26493 (59.8545739),513024510,Computer Engineering,JEE(Main),AI to AI,AI,5130
,,,,,,,
612,26513 (59.8545739),628392010,Computer Science and ,JEE(Main),AI to AI,AI,6283
,,,Engineering (Internet of ,,,,
613,26627 (59.6966364),464961210,Mechanical Engineering,JEE(Main),AI to AI,AI,4649
614,26644 (59.6671036),410424610,Information Technology,JEE(Main),AI to AI,AI,4104
615,26647 (59.6671036),516819110,Civil Engineering,JEE(Main),AI to AI,AI,5168
616,26700 (59.5534544),614437210,Electronics and ,JEE(Main),AI to AI,AI,6144
,,,Telecommunication Engg,,,,
,,,,,,,
617,26847 (59.4402240),212924610,Information Technology,JEE(Main),AI to AI,AI,2129
618,26887 (59.4325624),678024210,Computer Science and ,JEE(Main),AI to AI,AI,6780
,,,Engineering,,,,
619,26891 (59.4325624),544919110,Civil Engineering,JEE(Main),AI to AI,AI,5449
620,26894 (59.4325624),110799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,1107
,,,Data Science,,,,
621,26946 (59.3413578),322224610,Information Technology,JEE(Main),AI to AI,AI,3222
,,,,,,,
622,26998 (59.1828942),417737010,Electronics and ,JEE(Main),AI to AI,AI,4177
,,,Communication ,,,,
623,27157 (58.8760977),630324210,Computer Science and ,JEE(Main),AI to AI,AI,6303
,,,Engineering,,,,
624,27177 (58.8760977),318737210,Electronics and ,JEE(Main),AI to AI,AI,3187
,,,Telecommunication Engg,,,,
625,27180 (58.8760977),630737210,Electronics and ,JEE(Main),AI to AI,AI,6307
,,,Telecommunication Engg,,,,
626,27182 (58.8630126),213424210,Computer Science and ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
627,27199 (58.8145671),631724210,Computer Science and ,JEE(Main),AI to AI,AI,6317
,,,Engineering,,,,
628,27203 (58.8145671),410425110,Computer Technology,JEE(Main),AI to AI,AI,4104
629,27282 (58.8053167),627537210,Electronics and ,JEE(Main),AI to AI,AI,6275
,,,Telecommunication Engg,,,,
630,27387 (58.7390762),614492110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6144
,,,Machine Learning,,,,
,,,,,,,
631,27396 (58.7390762),626992510,Computer Science and ,JEE(Main),AI to AI,AI,6269
,,,Engineering (Artificial ,,,,
632,27525 (58.4336392),413729310,Electrical Engineering,JEE(Main),AI to AI,AI,4137
,,,,,,,
633,27578 (58.3319697),512129310,Electrical Engineering,JEE(Main),AI to AI,AI,5121
634,27598 (58.2919284),320337210,Electronics and ,JEE(Main),AI to AI,AI,3203
,,,Telecommunication Engg,,,,
635,27605 (58.2485200),675999510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6759
,,,Data Science,,,,
636,27671 (58.2241270),533099510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5330
,,,Data Science,,,,
637,27708 (58.1044342),211325710,Computer Science and ,JEE(Main),AI to AI,AI,2113
,,,Design,,,,
638,27791 (58.0045745),664937210,Electronics and ,JEE(Main),AI to AI,AI,6649
,,,Telecommunication Engg,,,,
639,27806 (58.0045745),413991110,Computer Science and ,JEE(Main),AI to AI,AI,4139
,,,Engineering(Artificial ,,,,
640,27834 (57.9092714),518137210,Electronics and ,JEE(Main),AI to AI,AI,5181
,,,Telecommunication Engg,,,,
641,27861 (57.9092714),417461210,Mechanical Engineering,JEE(Main),AI to AI,AI,4174
642,27885 (57.8794413),413937210,Electronics and ,JEE(Main),AI to AI,AI,4139
,,,Telecommunication Engg,,,,
643,27893 (57.8451916),663224510,Computer Engineering,JEE(Main),AI to AI,AI,6632
644,27903 (57.8451916),513984410,Electronics and Computer ,JEE(Main),AI to AI,AI,5139
,,,Engineering,,,,
,,,,,,,
645,27931 (57.8451916),110135610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,1101
,,,and Power],,,,
646,27947 (57.8451916),680324210,Computer Science and ,JEE(Main),AI to AI,AI,6803
,,,Engineering,,,,
647,28002 (57.7419555),110537210,Electronics and ,JEE(Main),AI to AI,AI,1105
,,,Telecommunication Engg,,,,
648,28003 (57.7419555),676724510,Computer Engineering,JEE(Main),AI to AI,AI,6767
,,,,,,,
649,28171 (57.4968323),126524610,Information Technology,JEE(Main),AI to AI,AI,1265
,,,,,,,
650,28201 (57.4883180),112124610,Information Technology,JEE(Main),AI to AI,AI,1121
,,,,,,,
651,28228 (57.4883180),417237210,Electronics and ,JEE(Main),AI to AI,AI,4172
,,,Telecommunication Engg,,,,
652,28408 (57.2069317),319637210,Electronics and ,JEE(Main),AI to AI,AI,3196
,,,Telecommunication Engg,,,,
653,28413 (57.2061336),112037210,Electronics and ,JEE(Main),AI to AI,AI,1120
,,,Telecommunication Engg,,,,
654,28479 (57.1367521),614650710,Chemical Engineering,JEE(Main),AI to AI,AI,6146
655,28537 (57.0569080),416735610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,4167
,,,and Power],,,,
656,28620 (56.9303995),518224510,Computer Engineering,JEE(Main),AI to AI,AI,5182
,,,,,,,
657,28658 (56.9303995),516029310,Electrical Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
658,28690 (56.8148544),539624510,Computer Engineering,JEE(Main),AI to AI,AI,5396
,,,,,,,
,,,,,,,
659,28704 (56.7812683),346092410,Data Engineering,JEE(Main),AI to AI,AI,3460
660,28726 (56.7061710),517261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5172
661,28842 (56.6152012),544961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5449
662,28889 (56.6152012),419324210,Computer Science and ,JEE(Main),AI to AI,AI,4193
,,,Engineering,,,,
663,28980 (56.5393042),510937210,Electronics and ,JEE(Main),AI to AI,AI,5109
,,,Telecommunication Engg,,,,
664,29004 (56.4571192),112891210,Computer Science and ,JEE(Main),AI to AI,AI,1128
,,,Engineering(Data Science),,,,
665,29068 (56.2050753),676761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6767
,,,,,,,
666,29114 (56.2048146),414737210,Electronics and ,JEE(Main),AI to AI,AI,4147
,,,Telecommunication Engg,,,,
667,29143 (56.1783010),618437210,Electronics and ,JEE(Main),AI to AI,AI,6184
,,,Telecommunication Engg,,,,
668,29155 (56.1657563),632537210,Electronics and ,JEE(Main),AI to AI,AI,6325
,,,Telecommunication Engg,,,,
669,29392 (56.0680477),622399510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6223
,,,Data Science,,,,
670,29503 (55.9662070),628191610,Automation and Robotics,JEE(Main),AI to AI,AI,6281
671,29572 (55.8960175),613837210,Electronics and ,JEE(Main),AI to AI,AI,6138
,,,Telecommunication Engg,,,,
672,29583 (55.8655199),512191910,Robotics and Automation,JEE(Main),AI to AI,AI,5121
,,,,,,,
673,29589 (55.8655199),112324210,Computer Science and ,JEE(Main),AI to AI,AI,1123
,,,Engineering,,,,
674,29735 (55.6757179),211437210,Electronics and ,JEE(Main),AI to AI,AI,2114
,,,Telecommunication Engg,,,,
675,29763 (55.6412325),683991210,Computer Science and ,JEE(Main),AI to AI,AI,6839
,,,Engineering(Data Science),,,,
676,29780 (55.6412325),628837210,Electronics and ,JEE(Main),AI to AI,AI,6288
,,,Telecommunication Engg,,,,
677,29809 (55.6412325),627461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6274
,,,,,,,
678,29865 (55.4749289),415191210,Computer Science and ,JEE(Main),AI to AI,AI,4151
,,,Engineering(Data Science),,,,
679,29909 (55.2469902),111437210,Electronics and ,JEE(Main),AI to AI,AI,1114
,,,Telecommunication Engg,,,,
680,29920 (55.2469902),413761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4137
,,,,,,,
681,30091 (54.9298204),517219110,Civil Engineering,JEE(Main),AI to AI,AI,5172
682,30225 (54.7432670),111624210,Computer Science and ,JEE(Main),AI to AI,AI,1116
,,,Engineering,,,,
683,30236 (54.7369406),411824510,Computer Engineering,JEE(Main),AI to AI,AI,4118
684,30358 (54.6066479),538224510,Computer Engineering,JEE(Main),AI to AI,AI,5382
,,,,,,,
685,30522 (54.5016105),515291310,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering (Artificial ,,,,
686,30765 (53.9985136),627246610,Instrumentation ,JEE(Main),AI to AI,AI,6272
,,,Engineering,,,,
,,,,,,,
687,30916 (53.7155089),513937210,Electronics and ,JEE(Main),AI to AI,AI,5139
,,,Telecommunication Engg,,,,
688,30941 (53.6924645),620746610,Instrumentation ,JEE(Main),AI to AI,AI,6207
,,,Engineering,,,,
689,30952 (53.6700667),615529310,Electrical Engineering,JEE(Main),AI to AI,AI,6155
690,31107 (53.5629398),679724210,Computer Science and ,JEE(Main),AI to AI,AI,6797
,,,Engineering,,,,
691,31114 (53.5629398),319629310,Electrical Engineering,JEE(Main),AI to AI,AI,3196
692,31184 (53.4688853),464919110,Civil Engineering,JEE(Main),AI to AI,AI,4649
693,31300 (53.3307271),680837210,Electronics and ,JEE(Main),AI to AI,AI,6808
,,,Telecommunication Engg,,,,
694,31317 (53.2803969),631799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6317
,,,Data Science,,,,
695,31327 (53.2280871),675892110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6758
,,,Machine Learning,,,,
696,31382 (53.1103679),517799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5177
,,,Data Science,,,,
697,31593 (52.9415415),632424510,Computer Engineering,JEE(Main),AI to AI,AI,6324
698,31648 (52.8567211),335124510,Computer Engineering,JEE(Main),AI to AI,AI,3351
699,31769 (52.6401631),613929310,Electrical Engineering,JEE(Main),AI to AI,AI,6139
700,32038 (52.3954432),111924210,Computer Science and ,JEE(Main),AI to AI,AI,1119
,,,Engineering,,,,
,,,,,,,
701,32048 (52.3954432),112624210,Computer Science and ,JEE(Main),AI to AI,AI,1126
,,,Engineering,,,,
702,32117 (52.3886729),346524510,Computer Engineering,JEE(Main),AI to AI,AI,3465
703,32209 (52.3505135),540124510,Computer Engineering,JEE(Main),AI to AI,AI,5401
,,,,,,,
704,32211 (52.3505135),414229310,Electrical Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
705,32221 (52.3505135),416761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4167
706,32352 (52.0505709),539924510,Computer Engineering,JEE(Main),AI to AI,AI,5399
707,32393 (52.0505709),512424510,Computer Engineering,JEE(Main),AI to AI,AI,5124
,,,,,,,
708,32457 (51.8791251),212737210,Electronics and ,JEE(Main),AI to AI,AI,2127
,,,Telecommunication Engg,,,,
709,32458 (51.8791251),516125710,Computer Science and ,JEE(Main),AI to AI,AI,5161
,,,Design,,,,
710,32494 (51.8791251),416719110,Civil Engineering,JEE(Main),AI to AI,AI,4167
711,32519 (51.8791251),320119110,Civil Engineering,JEE(Main),AI to AI,AI,3201
712,32626 (51.7455983),414424610,Information Technology,JEE(Main),AI to AI,AI,4144
713,32643 (51.7455983),515291110,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering(Artificial ,,,,
714,32652 (51.7455983),343990010,Electronics and Computer ,JEE(Main),AI to AI,AI,3439
,,,Science,,,,
,,,,,,,
715,32825 (51.2314123),346791110,Computer Science and ,JEE(Main),AI to AI,AI,3467
,,,Engineering(Artificial ,,,,
716,33007 (51.0266492),110737210,Electronics and ,JEE(Main),AI to AI,AI,1107
,,,Telecommunication Engg,,,,
717,33012 (51.0266492),663524510,Computer Engineering,JEE(Main),AI to AI,AI,6635
,,,,,,,
718,33204 (50.8482331),628300210,Aeronautical Engineering,JEE(Main),AI to AI,AI,6283
719,33207 (50.8482331),627724610,Information Technology,JEE(Main),AI to AI,AI,6277
,,,,,,,
720,33210 (50.8482331),629821910,Robotics and Automation,JEE(Main),AI to AI,AI,6298
,,,,,,,
721,33221 (50.8482331),620319110,Civil Engineering,JEE(Main),AI to AI,AI,6203
722,33253 (50.7758888),211224210,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering,,,,
723,33336 (50.6287578),350324610,Information Technology,JEE(Main),AI to AI,AI,3503
724,33415 (50.5272738),622337210,Electronics and ,JEE(Main),AI to AI,AI,6223
,,,Telecommunication Engg,,,,
725,33417 (50.5272738),314637210,Electronics and ,JEE(Main),AI to AI,AI,3146
,,,Telecommunication Engg,,,,
726,33447 (50.5272738),662824610,Information Technology,JEE(Main),AI to AI,AI,6628
727,33495 (50.5073228),627861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6278
728,33509 (50.5073228),413829310,Electrical Engineering,JEE(Main),AI to AI,AI,4138
,,,,,,,
,,,,,,,
729,33577 (50.4149954),632037210,Electronics and ,JEE(Main),AI to AI,AI,6320
,,,Telecommunication Engg,,,,
730,33584 (50.4149954),617708210,Bio Technology,JEE(Main),AI to AI,AI,6177
731,33642 (50.3261548),662824510,Computer Engineering,JEE(Main),AI to AI,AI,6628
732,33656 (50.3261548),512424610,Information Technology,JEE(Main),AI to AI,AI,5124
,,,,,,,
733,33827 (49.8958620),614937210,Electronics and ,JEE(Main),AI to AI,AI,6149
,,,Telecommunication Engg,,,,
734,33881 (49.8890271),317537210,Electronics and ,JEE(Main),AI to AI,AI,3175
,,,Telecommunication Engg,,,,
735,33979 (49.7826188),350324510,Computer Engineering,JEE(Main),AI to AI,AI,3503
736,33992 (49.7826188),112837210,Electronics and ,JEE(Main),AI to AI,AI,1128
,,,Telecommunication Engg,,,,
737,34004 (49.7775785),524492210,Civil and Environmental ,JEE(Main),AI to AI,AI,5244
,,,Engineering,,,,
738,34056 (49.7367077),410437010,Electronics and ,JEE(Main),AI to AI,AI,4104
,,,Communication ,,,,
739,34130 (49.6228338),112137210,Electronics and ,JEE(Main),AI to AI,AI,1121
,,,Telecommunication Engg,,,,
740,34163 (49.4550302),510337210,Electronics and ,JEE(Main),AI to AI,AI,5103
,,,Telecommunication Engg,,,,
741,34216 (49.3237306),321161210,Mechanical Engineering,JEE(Main),AI to AI,AI,3211
742,34303 (49.3237306),626708210,Bio Technology,JEE(Main),AI to AI,AI,6267
,,,,,,,
,,,,,,,
743,34426 (49.0689334),515129310,Electrical Engineering,JEE(Main),AI to AI,AI,5151
,,,,,,,
744,34435 (49.0172009),664337210,Electronics and ,JEE(Main),AI to AI,AI,6643
,,,Telecommunication Engg,,,,
745,34493 (48.9527740),533137210,Electronics and ,JEE(Main),AI to AI,AI,5331
,,,Telecommunication Engg,,,,
746,34529 (48.9527740),631924510,Computer Engineering,JEE(Main),AI to AI,AI,6319
,,,,,,,
747,34583 (48.9000372),663437210,Electronics and ,JEE(Main),AI to AI,AI,6634
,,,Telecommunication Engg,,,,
748,34648 (48.7685218),413961210,Mechanical Engineering,JEE(Main),AI to AI,AI,4139
,,,,,,,
749,34663 (48.7453517),516291610,Automation and Robotics,JEE(Main),AI to AI,AI,5162
,,,,,,,
750,34723 (48.7153629),319261210,Mechanical Engineering,JEE(Main),AI to AI,AI,3192
751,34787 (48.6384071),414524210,Computer Science and ,JEE(Main),AI to AI,AI,4145
,,,Engineering,,,,
752,34796 (48.6315040),675899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6758
,,,Data Science,,,,
753,34830 (48.6315040),419624210,Computer Science and ,JEE(Main),AI to AI,AI,4196
,,,Engineering,,,,
754,34854 (48.6315040),614661210,Mechanical Engineering,JEE(Main),AI to AI,AI,6146
755,35001 (48.4225800),533037210,Electronics and ,JEE(Main),AI to AI,AI,5330
,,,Telecommunication Engg,,,,
756,35023 (48.4175251),632224510,Computer Engineering,JEE(Main),AI to AI,AI,6322
,,,,,,,
,,,,,,,
757,35045 (48.4175251),313946110,Bio Medical Engineering,JEE(Main),AI to AI,AI,3139
758,35068 (48.3952211),516137210,Electronics and ,JEE(Main),AI to AI,AI,5161
,,,Telecommunication Engg,,,,
759,35101 (48.3952211),622037210,Electronics and ,JEE(Main),AI to AI,AI,6220
,,,Telecommunication Engg,,,,
760,35148 (48.1797444),680250710,Chemical Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
761,35150 (48.1627852),660926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6609
,,,and Data Science,,,,
762,35443 (47.7512484),615629310,Electrical Engineering,JEE(Main),AI to AI,AI,6156
763,35498 (47.6366658),654529310,Electrical Engineering,JEE(Main),AI to AI,AI,6545
,,,,,,,
764,35510 (47.6083849),413929310,Electrical Engineering,JEE(Main),AI to AI,AI,4139
,,,,,,,
765,35524 (47.5576689),518424510,Computer Engineering,JEE(Main),AI to AI,AI,5184
,,,,,,,
766,35563 (47.4820032),225424510,Computer Engineering,JEE(Main),AI to AI,AI,2254
767,35952 (46.9266005),540124610,Information Technology,JEE(Main),AI to AI,AI,5401
,,,,,,,
768,36039 (46.9082126),430224510,Computer Engineering,JEE(Main),AI to AI,AI,4302
,,,,,,,
769,36148 (46.7619573),411837210,Electronics and ,JEE(Main),AI to AI,AI,4118
,,,Telecommunication Engg,,,,
770,36354 (46.4982778),320761210,Mechanical Engineering,JEE(Main),AI to AI,AI,3207
,,,,,,,
771,36584 (45.9923155),510437210,Electronics and ,JEE(Main),AI to AI,AI,5104
,,,Telecommunication Engg,,,,
772,36620 (45.9437202),690124210,Computer Science and ,JEE(Main),AI to AI,AI,6901
,,,Engineering,,,,
773,36792 (45.6242197),211384410,Electronics and Computer ,JEE(Main),AI to AI,AI,2113
,,,Engineering,,,,
774,36945 (45.5608284),213419110,Civil Engineering,JEE(Main),AI to AI,AI,2134
775,37082 (45.3439408),517737210,Electronics and ,JEE(Main),AI to AI,AI,5177
,,,Telecommunication Engg,,,,
776,37290 (45.0305644),110161210,Mechanical Engineering,JEE(Main),AI to AI,AI,1101
777,37340 (44.9556967),627037210,Electronics and ,JEE(Main),AI to AI,AI,6270
,,,Telecommunication Engg,,,,
778,37494 (44.8011046),664037210,Electronics and ,JEE(Main),AI to AI,AI,6640
,,,Telecommunication Engg,,,,
779,37639 (44.7000706),539092110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5390
,,,Machine Learning,,,,
780,37744 (44.4670874),538129310,Electrical Engineering,JEE(Main),AI to AI,AI,5381
781,37747 (44.4670874),413324510,Computer Engineering,JEE(Main),AI to AI,AI,4133
,,,,,,,
782,37778 (44.4670874),516437210,Electronics and ,JEE(Main),AI to AI,AI,5164
,,,Telecommunication Engg,,,,
783,37787 (44.4349488),517924510,Computer Engineering,JEE(Main),AI to AI,AI,5179
784,37919 (44.3252568),540924510,Computer Engineering,JEE(Main),AI to AI,AI,5409
,,,,,,,
,,,,,,,
785,37954 (44.2869741),631926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6319
,,,and Data Science,,,,
786,38078 (44.0739273),530324510,Computer Engineering,JEE(Main),AI to AI,AI,5303
,,,,,,,
787,38117 (44.0550415),414599510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4145
,,,Data Science,,,,
788,38159 (44.0342770),211624210,Computer Science and ,JEE(Main),AI to AI,AI,2116
,,,Engineering,,,,
789,38356 (43.5535192),416337010,Electronics and ,JEE(Main),AI to AI,AI,4163
,,,Communication ,,,,
790,38399 (43.5399656),428524610,Information Technology,JEE(Main),AI to AI,AI,4285
