Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
531,25172 (61.6537329),413424210,Computer Science and ,JEE(Main),AI to AI,AI,4134
,,,Engineering,,,,
532,25331 (61.4678899),211224210,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering,,,,
533,25424 (61.3345879),628461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6284
,,,,,,,
534,25504 (61.2417670),681524510,Computer Engineering,JEE(Main),AI to AI,AI,6815
535,25506 (61.2402737),680837210,Electronics and ,JEE(Main),AI to AI,AI,6808
,,,Telecommunication Engg,,,,
536,25507 (61.2402737),415129310,Electrical Engineering,JEE(Main),AI to AI,AI,4151
,,,,,,,
537,25521 (61.1806300),515291310,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering (Artificial ,,,,
538,25555 (61.1374752),110519110,Civil Engineering,JEE(Main),AI to AI,AI,1105
539,25616 (61.0631394),510361210,Mechanical Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
540,25673 (61.0259827),614619110,Civil Engineering,JEE(Main),AI to AI,AI,6146
541,25688 (61.0259827),212937610,Electronics Engineering,JEE(Main),AI to AI,AI,2129
542,25716 (60.9773260),678024210,Computer Science and ,JEE(Main),AI to AI,AI,6780
,,,Engineering,,,,
543,25746 (60.9280535),303350710,Chemical Engineering,JEE(Main),MH to AI,LSTO,3033
544,25776 (60.8008803),662824610,Information Technology,JEE(Main),AI to AI,AI,6628
545,25882 (60.7475031),319037610,Electronics Engineering,JEE(Main),AI to AI,AI,3190
546,25912 (60.6495854),676724510,Computer Engineering,JEE(Main),AI to AI,AI,6767
,,,,,,,
,,,,,,,
547,25916 (60.6414340),626792210,Civil and Environmental ,JEE(Main),MH to AI,GNT3O,6267
,,,Engineering,,,,
548,25940 (60.6414340),414719110,Civil Engineering,JEE(Main),AI to AI,AI,4147
549,26098 (60.3459806),342361210,Mechanical Engineering,JEE(Main),MH to AI,GOPENO,3423
550,26103 (60.3042421),660937210,Electronics and ,JEE(Main),AI to AI,AI,6609
,,,Telecommunication Engg,,,,
551,26186 (60.1002265),516029310,Electrical Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
552,26187 (60.1002265),620361210,Mechanical Engineering,JEE(Main),MH to AI,LSCH,6203
553,26230 (60.1002265),679661210,Mechanical Engineering,JEE(Main),AI to AI,AI,6796
554,26300 (60.0812958),414537210,Electronics and ,JEE(Main),AI to AI,AI,4145
,,,Telecommunication Engg,,,,
555,26323 (60.0812958),628837210,Electronics and ,JEE(Main),AI to AI,AI,6288
,,,Telecommunication Engg,,,,
556,26332 (60.0812958),419235610,Electrical Engg[Electronics ,JEE(Main),MH to AI,GNT3H,4192
,,,and Power],,,,
557,26374 (60.0028243),321624510,Computer Engineering,JEE(Main),AI to AI,AI,3216
558,26420 (59.9921984),317619110,Civil Engineering,JEE(Main),AI to AI,AI,3176
559,26439 (59.9921984),412350710,Chemical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
560,26561 (59.7144195),413761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4137
,,,,,,,
,,,,,,,
561,26595 (59.6966364),110761210,Mechanical Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
562,26609 (59.6966364),516137210,Electronics and ,JEE(Main),AI to AI,AI,5161
,,,Telecommunication Engg,,,,
563,26718 (59.5534544),112137210,Electronics and ,JEE(Main),AI to AI,AI,1121
,,,Telecommunication Engg,,,,
564,26735 (59.5350155),461337210,Electronics and ,JEE(Main),AI to AI,AI,4613
,,,Telecommunication Engg,,,,
565,26755 (59.5350155),346791110,Computer Science and ,JEE(Main),AI to AI,AI,3467
,,,Engineering(Artificial ,,,,
566,26932 (59.3851190),318950710,Chemical Engineering,JEE(Main),AI to AI,AI,3189
567,26973 (59.2503190),677229310,Electrical Engineering,JEE(Main),AI to AI,AI,6772
568,26998 (59.1828942),419624210,Computer Science and ,JEE(Main),AI to AI,AI,4196
,,,Engineering,,,,
569,27066 (59.0292480),225424510,Computer Engineering,JEE(Main),AI to AI,AI,2254
570,27138 (58.8760977),539624510,Computer Engineering,JEE(Main),AI to AI,AI,5396
,,,,,,,
571,27252 (58.8053167),213491210,Computer Science and ,JEE(Main),AI to AI,AI,2134
,,,Engineering(Data Science),,,,
572,27350 (58.7390762),417419110,Civil Engineering,JEE(Main),AI to AI,AI,4174
573,27415 (58.6709887),510861210,Mechanical Engineering,JEE(Main),AI to AI,AI,5108
,,,,,,,
574,27490 (58.4587020),212737210,Electronics and ,JEE(Main),AI to AI,AI,2127
,,,Telecommunication Engg,,,,
,,,,,,,
575,27526 (58.4336392),540124510,Computer Engineering,JEE(Main),AI to AI,AI,5401
,,,,,,,
576,27622 (58.2459589),675561210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6755
577,27684 (58.2241270),533037210,Electronics and ,JEE(Main),AI to AI,AI,5330
,,,Telecommunication Engg,,,,
578,27756 (58.0360680),515237210,Electronics and ,JEE(Main),AI to AI,AI,5152
,,,Telecommunication Engg,,,,
579,27803 (58.0045745),413929310,Electrical Engineering,JEE(Main),AI to AI,AI,4139
,,,,,,,
580,27814 (57.9997500),631129310,Electrical Engineering,JEE(Main),AI to AI,AI,6311
,,,,,,,
581,27869 (57.9092714),541819110,Civil Engineering,JEE(Main),MH to AI,GNT1H,5418
582,27962 (57.8451916),321924610,Information Technology,JEE(Main),AI to AI,AI,3219
,,,,,,,
583,28045 (57.7216337),540124610,Information Technology,JEE(Main),AI to AI,AI,5401
,,,,,,,
584,28069 (57.6664784),628161210,Mechanical Engineering,JEE(Main),AI to AI,AI,6281
585,28109 (57.6138641),518237210,Electronics and ,JEE(Main),AI to AI,AI,5182
,,,Telecommunication Engg,,,,
586,28135 (57.5279069),664037210,Electronics and ,JEE(Main),AI to AI,AI,6640
,,,Telecommunication Engg,,,,
587,28424 (57.1457305),517729310,Electrical Engineering,JEE(Main),AI to AI,AI,5177
588,28526 (57.0569080),632529310,Electrical Engineering,JEE(Main),AI to AI,AI,6325
,,,,,,,
,,,,,,,
589,28628 (56.9303995),112337210,Electronics and ,JEE(Main),AI to AI,AI,1123
,,,Telecommunication Engg,,,,
590,28690 (56.8148544),517124510,Computer Engineering,JEE(Main),AI to AI,AI,5171
591,28726 (56.7061710),517219110,Civil Engineering,JEE(Main),AI to AI,AI,5172
592,28763 (56.6626777),516062410,Mechatronics Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
593,28826 (56.6152012),319824210,Computer Science and ,JEE(Main),AI to AI,AI,3198
,,,Engineering,,,,
594,28834 (56.6152012),626861210,Mechanical Engineering,JEE(Main),MH to AI,GNT1O,6268
595,28835 (56.6152012),662884410,Electronics and Computer ,JEE(Main),AI to AI,AI,6628
,,,Engineering,,,,
596,28889 (56.6152012),414424610,Information Technology,JEE(Main),AI to AI,AI,4144
597,28940 (56.6045054),676799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6767
,,,Data Science,,,,
598,28989 (56.5263586),617719110,Civil Engineering,JEE(Main),MH to AI,LNT2H,6177
599,29102 (56.2050753),513024510,Computer Engineering,JEE(Main),AI to AI,AI,5130
,,,,,,,
600,29155 (56.1657563),679461210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6794
601,29159 (56.1514938),413337210,Electronics and ,JEE(Main),AI to AI,AI,4133
,,,Telecommunication Engg,,,,
602,29160 (56.1514938),414599510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4145
,,,Data Science,,,,
,,,,,,,
603,29352 (56.0680477),211291210,Computer Science and ,JEE(Main),AI to AI,AI,2112
,,,Engineering(Data Science),,,,
604,29442 (56.0537588),539924510,Computer Engineering,JEE(Main),AI to AI,AI,5399
605,29448 (56.0291696),516119110,Civil Engineering,JEE(Main),MH to AI,GSCH,5161
606,29478 (55.9662070),679619110,Civil Engineering,JEE(Main),MH to AI,GNT2H,6796
607,29517 (55.9662070),626992510,Computer Science and ,JEE(Main),AI to AI,AI,6269
,,,Engineering (Artificial ,,,,
608,29535 (55.9155621),512424610,Information Technology,JEE(Main),AI to AI,AI,5124
,,,,,,,
609,29677 (55.8135181),662824510,Computer Engineering,JEE(Main),AI to AI,AI,6628
610,29792 (55.6412325),419224210,Computer Science and ,JEE(Main),AI to AI,AI,4192
,,,Engineering,,,,
611,29812 (55.6412325),111924210,Computer Science and ,JEE(Main),AI to AI,AI,1119
,,,Engineering,,,,
612,29895 (55.3438862),632424510,Computer Engineering,JEE(Main),AI to AI,AI,6324
613,29980 (55.0929383),319824610,Information Technology,JEE(Main),AI to AI,AI,3198
614,30012 (55.0631735),540126310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5401
,,,and Data Science,,,,
615,30032 (55.0149945),615661210,Mechanical Engineering,JEE(Main),AI to AI,AI,6156
616,30207 (54.7812810),626561510,Mechanical & Automation ,JEE(Main),AI to AI,AI,6265
,,,Engineering,,,,
,,,,,,,
617,30259 (54.7369406),627037210,Electronics and ,JEE(Main),AI to AI,AI,6270
,,,Telecommunication Engg,,,,
618,30265 (54.7369406),629829310,Electrical Engineering,JEE(Main),AI to AI,AI,6298
,,,,,,,
619,30371 (54.6066479),415108210,Bio Technology,JEE(Main),AI to AI,AI,4151
,,,,,,,
620,30376 (54.6066479),250824510,Computer Engineering,JEE(Main),AI to AI,AI,2508
621,30471 (54.5175919),538024510,Computer Engineering,JEE(Main),AI to AI,AI,5380
622,30544 (54.4912609),631061210,Mechanical Engineering,JEE(Main),AI to AI,AI,6310
,,,,,,,
623,30725 (54.1036031),516061210,Mechanical Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
624,30776 (53.9198620),416370110,Mining Engineering,JEE(Main),AI to AI,AI,4163
625,30783 (53.9123777),516261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
626,30888 (53.7757762),111924610,Information Technology,JEE(Main),AI to AI,AI,1119
,,,,,,,
627,30939 (53.6924645),350324510,Computer Engineering,JEE(Main),AI to AI,AI,3503
628,31059 (53.5952776),419024210,Computer Science and ,JEE(Main),AI to AI,AI,4190
,,,Engineering,,,,
629,31136 (53.5249735),513991610,Automation and Robotics,JEE(Main),AI to AI,AI,5139
630,31300 (53.3307271),631926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6319
,,,and Data Science,,,,
631,31312 (53.3307271),679619110,Civil Engineering,JEE(Main),MH to AI,LOBCH,6796
632,31357 (53.1241404),413437210,Electronics and ,JEE(Main),AI to AI,AI,4134
,,,Telecommunication Engg,,,,
633,31379 (53.1103679),660926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6609
,,,and Data Science,,,,
634,31480 (53.0800854),617750710,Chemical Engineering,JEE(Main),AI to AI,AI,6177
635,31625 (52.9415415),678124210,Computer Science and ,JEE(Main),AI to AI,AI,6781
,,,Engineering,,,,
636,31901 (52.5149691),679924210,Computer Science and ,JEE(Main),MH to AI,LOBCH,6799
,,,Engineering,,,,
637,31981 (52.3954432),419291110,Computer Science and ,JEE(Main),AI to AI,AI,4192
,,,Engineering(Artificial ,,,,
638,31985 (52.3954432),411837210,Electronics and ,JEE(Main),AI to AI,AI,4118
,,,Telecommunication Engg,,,,
639,32143 (52.3886729),664329310,Electrical Engineering,JEE(Main),AI to AI,AI,6643
640,32218 (52.3505135),112050710,Chemical Engineering,JEE(Main),MI to AI,MI,1120
641,32296 (52.0875684),631924510,Computer Engineering,JEE(Main),AI to AI,AI,6319
,,,,,,,
642,32303 (52.0875684),517924510,Computer Engineering,JEE(Main),AI to AI,AI,5179
643,32352 (52.0505709),540824510,Computer Engineering,JEE(Main),AI to AI,AI,5408
644,32359 (52.0505709),663237210,Electronics and ,JEE(Main),AI to AI,AI,6632
,,,Telecommunication Engg,,,,
,,,,,,,
645,32416 (52.0121383),627850710,Chemical Engineering,JEE(Main),AI to AI,AI,6278
646,32486 (51.8791251),413524210,Computer Science and ,JEE(Main),AI to AI,AI,4135
,,,Engineering,,,,
647,32519 (51.8791251),414124510,Computer Engineering,JEE(Main),MH to AI,GSTH,4141
,,,,,,,
648,32583 (51.7791778),621724210,Computer Science and ,JEE(Main),AI to AI,AI,6217
,,,Engineering,,,,
649,32735 (51.4472825),510624510,Computer Engineering,JEE(Main),AI to AI,AI,5106
,,,,,,,
650,32742 (51.4472825),418824210,Computer Science and ,JEE(Main),AI to AI,AI,4188
,,,Engineering,,,,
651,32831 (51.1985696),414529310,Electrical Engineering,JEE(Main),AI to AI,AI,4145
,,,,,,,
652,32832 (51.1947232),318319110,Civil Engineering,JEE(Main),MH to AI,GOPENH,3183
,,,,,,,
653,32852 (51.1947232),680250710,Chemical Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
654,32879 (51.1155242),411829310,Electrical Engineering,JEE(Main),AI to AI,AI,4118
655,32936 (51.1008308),533161210,Mechanical Engineering,JEE(Main),MH to AI,LSTH,5331
,,,,,,,
656,33093 (50.9507428),517099510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5170
,,,Data Science,,,,
657,33487 (50.5073228),664929310,Electrical Engineering,JEE(Main),AI to AI,AI,6649
,,,,,,,
,33489 (50.5073228),410437010,Electronics and ,JEE(Main),AI to AI,AI,4104
,,,Communication ,,,,
,,,,,,,
659,33567 (50.4149954),211624210,Computer Science and ,JEE(Main),AI to AI,AI,2116
,,,Engineering,,,,
660,33575 (50.4149954),322424510,Computer Engineering,JEE(Main),AI to AI,AI,3224
,,,,,,,
661,33719 (50.1453080),518437210,Electronics and ,JEE(Main),AI to AI,AI,5184
,,,Telecommunication Engg,,,,
662,33788 (50.0063638),346737210,Electronics and ,JEE(Main),AI to AI,AI,3467
,,,Telecommunication Engg,,,,
663,33867 (49.8890271),632224510,Computer Engineering,JEE(Main),AI to AI,AI,6322
,,,,,,,
664,33943 (49.8441187),626990010,Electronics and Computer ,JEE(Main),AI to AI,AI,6269
,,,Science,,,,
665,33979 (49.7826188),320329310,Electrical Engineering,JEE(Main),MH to AI,GOBCH,3203
666,34164 (49.4437674),626850710,Chemical Engineering,JEE(Main),AI to AI,AI,6268
667,34168 (49.4437674),213484410,Electronics and Computer ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
668,34224 (49.3237306),314724510,Computer Engineering,JEE(Main),AI to AI,AI,3147
,,,,,,,
669,34249 (49.3237306),679524510,Computer Engineering,JEE(Main),AI to AI,AI,6795
,,,,,,,
670,34408 (49.0690553),417524210,Computer Science and ,JEE(Main),AI to AI,AI,4175
,,,Engineering,,,,
671,34582 (48.9000372),350324610,Information Technology,JEE(Main),AI to AI,AI,3503
672,34632 (48.7736141),631824210,Computer Science and ,JEE(Main),AI to AI,AI,6318
,,,Engineering,,,,
,,,,,,,
673,34723 (48.7153629),319061210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,3190
674,34799 (48.6315040),213124210,Computer Science and ,JEE(Main),AI to AI,AI,2131
,,,Engineering,,,,
675,34836 (48.6315040),626992610,Electrical and Computer,JEE(Main),AI to AI,AI,6269
,,,Engineering,,,,
676,35124 (48.2804046),676224210,Computer Science and ,JEE(Main),AI to AI,AI,6762
,,,Engineering,,,,
677,35297 (48.0129526),112819110,Civil Engineering,JEE(Main),AI to AI,AI,1128
678,35420 (47.7512484),321924510,Computer Engineering,JEE(Main),AI to AI,AI,3219
,,,,,,,
679,35441 (47.7512484),110719110,Civil Engineering,JEE(Main),AI to AI,AI,1107
,,,,,,,
680,35461 (47.6703853),628819110,Civil Engineering,JEE(Main),MH to AI,GNT1H,6288
681,35493 (47.6366658),617761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6177
682,35506 (47.6233043),618529310,Electrical Engineering,JEE(Main),AI to AI,AI,6185
683,35691 (47.2613702),211329310,Electrical Engineering,JEE(Main),AI to AI,AI,2113
684,35702 (47.2613702),428524610,Information Technology,JEE(Main),AI to AI,AI,4285
685,35828 (47.1118061),319461210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,3194
686,35896 (47.0939600),320624510,Computer Engineering,JEE(Main),AI to AI,AI,3206
,,,,,,,
687,35898 (47.0939600),319350710,Chemical Engineering,JEE(Main),MH to AI,GNT1H,3193
688,35964 (46.9266005),675892110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6758
,,,Machine Learning,,,,
689,36083 (46.8797894),314629310,Electrical Engineering,JEE(Main),MH to AI,GNT1H,3146
,,,,,,,
690,36173 (46.7003379),430219110,Civil Engineering,JEE(Main),MH to AI,GNT2H,4302
,,,,,,,
691,36218 (46.6260924),679724210,Computer Science and ,JEE(Main),AI to AI,AI,6797
,,,Engineering,,,,
692,36285 (46.5366124),322492010,Computer Science and ,JEE(Main),MH to AI,GSCH,3224
,,,Engineering (Internet of ,,,,
693,36518 (46.0903562),663537210,Electronics and ,JEE(Main),AI to AI,AI,6635
,,,Telecommunication Engg,,,,
694,36576 (46.0067589),540837210,Electronics and ,JEE(Main),AI to AI,AI,5408
,,,Telecommunication Engg,,,,
695,36577 (45.9923155),410429310,Electrical Engineering,JEE(Main),AI to AI,AI,4104
696,36713 (45.7136615),513961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5139
697,36926 (45.5670139),675837210,Electronics and ,JEE(Main),AI to AI,AI,6758
,,,Telecommunication Engg,,,,
698,36981 (45.5608284),415100210,Aeronautical Engineering,JEE(Main),AI to AI,AI,4151
,,,,,,,
699,37059 (45.4017062),410461210,Mechanical Engineering,JEE(Main),AI to AI,AI,4104
700,37197 (45.2489038),213524210,Computer Science and ,JEE(Main),AI to AI,AI,2135
,,,Engineering,,,,
,,,,,,,
701,37358 (44.8695899),630524210,Computer Science and ,JEE(Main),AI to AI,AI,6305
,,,Engineering,,,,
702,37385 (44.8695899),627737210,Electronics and ,JEE(Main),AI to AI,AI,6277
,,,Telecommunication Engg,,,,
703,37394 (44.8695899),251624210,Computer Science and ,JEE(Main),AI to AI,AI,2516
,,,Engineering,,,,
704,37400 (44.8695899),112029310,Electrical Engineering,JEE(Main),AI to AI,AI,1120
705,37613 (44.7809399),320224510,Computer Engineering,JEE(Main),AI to AI,AI,3202
706,37725 (44.4689228),632237210,Electronics and ,JEE(Main),AI to AI,AI,6322
,,,Telecommunication Engg,,,,
707,37752 (44.4670874),517137210,Electronics and ,JEE(Main),AI to AI,AI,5171
,,,Telecommunication Engg,,,,
708,37786 (44.4349488),414124510,Computer Engineering,JEE(Main),MH to AI,GVJH,4141
,,,,,,,
709,37845 (44.3419541),510319110,Civil Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
710,37857 (44.3419541),127624510,Computer Engineering,JEE(Main),AI to AI,AI,1276
,,,,,,,6
711,37895 (44.3419541),630761210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6307
,,,,,,,
712,38070 (44.1028086),320691110,Computer Science and ,JEE(Main),AI to AI,AI,3206
,,,Engineering(Artificial ,,,,
713,38075 (44.0739273),676961210,Mechanical Engineering,JEE(Main),MH to AI,LNT1H,6769
714,38137 (44.0550415),430261210,Mechanical Engineering,JEE(Main),MH to AI,GNT2H,4302
,,,,,,,
,,,,,,,
715,38159 (44.0342770),225437210,Electronics and ,JEE(Main),AI to AI,AI,2254
,,,Telecommunication Engg,,,,
716,38215 (43.8100169),628361210,Mechanical Engineering,JEE(Main),MH to AI,GOPENO,6283
717,38395 (43.5399656),321837210,Electronics and ,JEE(Main),AI to AI,AI,3218
,,,Telecommunication Engg,,,,
718,38523 (43.4191635),319337210,Electronics and ,JEE(Main),AI to AI,AI,3193
,,,Telecommunication Engg,,,,
719,38568 (43.3221835),343929310,Electrical Engineering,JEE(Main),MH to AI,GOPENO,3439
720,38751 (43.0820954),630437210,"Electronics and 
Telecommunication Engg",JEE(Main),MH to AI,GNT1H,6304
721,38894 (42.6908039),617708210,Bio Technology,JEE(Main),AI to AI,AI,6177
722,38931 (42.6532385),322024510,Computer Engineering,JEE(Main),MH to AI,LSCO,3220
723,39017 (42.5637576),414219110,Civil Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
724,39035 (42.5637576),414324510,Computer Engineering,JEE(Main),AI to AI,AI,4143
,,,,,,,
725,39072 (42.5108266),461329310,Electrical Engineering,JEE(Main),AI to AI,AI,4613
726,39140 (42.4240544),618561210,Mechanical Engineering,JEE(Main),MH to AI,GOBCH,6185
727,39190 (42.2939908),510961210,Mechanical Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
728,39322 (42.1135230),343624510,Computer Engineering,JEE(Main),AI to AI,AI,3436
,,,,,,,
729,39354 (42.0534991),112624210,Computer Science and ,JEE(Main),AI to AI,AI,1126
,,,Engineering,,,,
730,39369 (41.9999206),319361210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,3193
731,39460 (41.9766667),631524210,Computer Science and ,JEE(Main),AI to AI,AI,6315
,,,Engineering,,,,
732,39625 (41.6573368),516824510,Computer Engineering,JEE(Main),AI to AI,AI,5168
733,39631 (41.6573368),461361210,Mechanical Engineering,JEE(Main),AI to AI,AI,4613
734,39644 (41.5778621),631791610,Automation and Robotics,JEE(Main),AI to AI,AI,6317
,,,,,,,
735,39663 (41.5778621),679737210,Electronics and ,JEE(Main),AI to AI,AI,6797
,,,Telecommunication Engg,,,,
736,40218 (41.0389280),413537210,Electronics and ,JEE(Main),AI to AI,AI,4135
,,,Telecommunication Engg,,,,
737,40401 (40.6060125),682219110,Civil Engineering,JEE(Main),AI to AI,AI,6822
,,,,,,,
738,40658 (40.3276964),618261210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6182
739,40659 (40.3276964),112524210,Computer Science and ,JEE(Main),AI to AI,AI,1125
,,,Engineering,,,,
740,40761 (40.2898551),687824210,Computer Science and ,JEE(Main),AI to AI,AI,6878
,,,Engineering,,,,
741,40875 (40.0496569),538037210,Electronics and ,JEE(Main),AI to AI,AI,5380
,,,Telecommunication Engg,,,,
742,41047 (39.8890051),111735610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,1117
,,,and Power],,,,
,,,,,,,
743,41108 (39.7220594),512429310,Electrical Engineering,JEE(Main),MH to AI,GNT1H,5124
,,,,,,,
744,41147 (39.5630462),632437210,Electronics and ,JEE(Main),AI to AI,AI,6324
,,,Telecommunication Engg,,,,
745,41233 (39.3491124),620361210,Mechanical Engineering,JEE(Main),MH to AI,GSTH,6203
746,41317 (39.1475450),675724210,Computer Science and ,JEE(Main),AI to AI,AI,6757
,,,Engineering,,,,
747,41393 (39.1475450),612261210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6122
748,41409 (39.1094052),335324510,Computer Engineering,JEE(Main),AI to AI,AI,3353
,,,,,,,
749,41739 (38.7830314),626519110,Civil Engineering,JEE(Main),AI to AI,AI,6265
750,41758 (38.7807051),211419110,Civil Engineering,JEE(Main),AI to AI,AI,2114
751,41793 (38.7807051),213591110,Computer Science and ,JEE(Main),AI to AI,AI,2135
,,,Engineering(Artificial ,,,,
752,42180 (38.1438386),126561210,Mechanical Engineering,JEE(Main),AI to AI,AI,1265
,,,,,,,
753,42188 (38.1438386),513029310,Electrical Engineering,JEE(Main),MH to AI,GNT1H,5130
,,,,,,,
754,42261 (37.8540500),413329310,Electrical Engineering,JEE(Main),MH to AI,GNT3H,4133
,,,,,,,
755,42297 (37.8410462),320861210,Mechanical Engineering,JEE(Main),AI to AI,AI,3208
756,42474 (37.5964113),614961210,Mechanical Engineering,JEE(Main),MH to AI,GOPENH,6149
,,,,,,,
757,42494 (37.5964113),516924510,Computer Engineering,JEE(Main),AI to AI,AI,5169
,,,,,,,
758,42690 (37.4878910),516019110,Civil Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
759,42705 (37.4464573),631937210,Electronics and ,JEE(Main),AI to AI,AI,6319
,,,Telecommunication Engg,,,,
760,42773 (37.1391128),414561210,Mechanical Engineering,JEE(Main),MH to AI,GNT2H,4145
,,,,,,,
761,42787 (37.1391128),303329310,Electrical Engineering,JEE(Main),MH to AI,LNT2O,3033
762,42795 (37.1391128),541124510,Computer Engineering,JEE(Main),AI to AI,AI,5411
763,42884 (36.9941564),680219110,Civil Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
764,42918 (36.9437645),512429310,Electrical Engineering,JEE(Main),MH to AI,LSCH,5124
,,,,,,,
765,42988 (36.7761083),627819110,Civil Engineering,JEE(Main),AI to AI,AI,6278
766,43399 (36.1472346),118224210,Computer Science and ,JEE(Main),AI to AI,AI,1182
,,,Engineering,,,,
767,43619 (35.8529176),627529310,Electrical Engineering,JEE(Main),AI to AI,AI,6275
,,,,,,,
768,43680 (35.8529176),321991110,Computer Science and ,JEE(Main),AI to AI,AI,3219
,,,Engineering(Artificial ,,,,
769,43697 (35.8529176),322137210,Electronics and ,JEE(Main),MH to AI,GSCH,3221
,,,Telecommunication Engg,,,,
770,43912 (35.4979562),622329310,Electrical Engineering,JEE(Main),AI to AI,AI,6223
,,,,,,,
,,,,,,,
771,44263 (34.8504734),541819110,Civil Engineering,JEE(Main),MH to AI,GNT2H,5418
772,44321 (34.7651533),430219110,Civil Engineering,JEE(Main),AI to AI,AI,4302
,,,,,,,
773,44382 (34.6161057),321719110,Civil Engineering,JEE(Main),MH to AI,LOBCH,3217
,,,,,,,
774,44435 (34.4203154),317546110,Bio Medical Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
775,44440 (34.4203154),322024510,Computer Engineering,JEE(Main),MH to AI,GSCH,3220
776,44541 (34.3213052),630524610,Information Technology,JEE(Main),AI to AI,AI,6305
,,,,,,,
777,44565 (34.3213052),320761210,Mechanical Engineering,JEE(Main),AI to AI,AI,3207
778,44773 (33.9297078),118026310,Artificial Intelligence (AI) ,JEE(Main),MH to AI,GNT1O,1180
,,,and Data Science,,,,
779,44783 (33.8947699),618561210,Mechanical Engineering,JEE(Main),MH to AI,LNT1H,6185
780,44840 (33.7399599),518219110,Civil Engineering,JEE(Main),MH to AI,LNT1H,5182
,,,,,,,
781,45072 (33.5270773),414419110,Civil Engineering,JEE(Main),MH to AI,GSCH,4144
782,45309 (33.0671751),620719110,Civil Engineering,JEE(Main),AI to AI,AI,6207
,,,,,,,
783,45460 (32.9520492),516419110,Civil Engineering,JEE(Main),MH to AI,GOPENO,5164
,,,,,,,
784,45482 (32.9520492),321737210,Electronics and ,JEE(Main),MH to AI,GNT2H,3217
,,,Telecommunication Engg,,,,
785,45675 (32.5879593),538124210,Computer Science and ,JEE(Main),AI to AI,AI,5381
,,,Engineering,,,,
786,45752 (32.4026388),618337210,Electronics and ,JEE(Main),AI to AI,AI,6183
,,,Telecommunication Engg,,,,
787,46177 (31.7023946),654524210,Computer Science and ,JEE(Main),AI to AI,AI,6545
,,,Engineering,,,,
788,46528 (31.1504211),414429310,Electrical Engineering,JEE(Main),AI to AI,AI,4144
789,46719 (30.9929476),510461210,Mechanical Engineering,JEE(Main),AI to AI,AI,5104
,,,,,,,
790,46779 (30.9269285),321637210,Electronics and ,JEE(Main),AI to AI,AI,3216
,,,Telecommunication Engg,,,,
791,46871 (30.9023999),413429310,Electrical Engineering,JEE(Main),MH to AI,GNT3H,4134
792,46910 (30.9023999),500350710,Chemical Engineering,JEE(Main),MH to AI,GSCH,5003
,,,,,,,
793,46925 (30.8372703),627862510,Mechanical ,JEE(Main),MH to AI,GSTH,6278
,,,Engineering[Sandwich],,,,
794,47057 (30.2609532),516837210,Electronics and ,JEE(Main),MH to AI,LSCO,5168
,,,Telecommunication Engg,,,,
795,47174 (30.1692289),111937210,Electronics and ,JEE(Main),AI to AI,AI,1119
,,,Telecommunication Engg,,,,
796,47231 (30.0040781),673261210,Mechanical Engineering,JEE(Main),MH to AI,GNT1H,6732
