Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
524,26245 (71.9778255),676824510,Computer Engineering,JEE(Main),AI to AI,AI,6768
525,26264 (71.9778255),413424210,Computer Science and ,JEE(Main),AI to AI,AI,4134
,,,Engineering,,,,
526,26332 (71.8472994),632525710,Computer Science and ,JEE(Main),AI to AI,AI,6325
,,,Design,,,,
527,26434 (71.7827727),319324610,Information Technology,JEE(Main),AI to AI,AI,3193
528,26443 (71.7827727),516124610,Information Technology,JEE(Main),AI to AI,AI,5161
529,26467 (71.7827727),417429310,Electrical Engineering,JEE(Main),AI to AI,AI,4174
530,26525 (71.6782514),513924610,Information Technology,JEE(Main),AI to AI,AI,5139
531,26544 (71.6184478),625091210,Computer Science and ,JEE(Main),AI to AI,AI,6250
,,,Engineering(Data Science),,,,
532,26594 (71.5625830),628326310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6283
,,,and Data Science,,,,
"
",,,,,,,
533,26637 (71.5390463),319324510,Computer Engineering,JEE(Main),AI to AI,AI,3193
534,26716 (71.3925721),618237210,"Electronics and 
Telecommunication Engg",JEE(Main),AI to AI,AI,6182
535,26788 (71.3258797),533024610,Information Technology,JEE(Main),AI to AI,AI,5330
,,,,,,,
536,26791 (71.3258797),681524510,Computer Engineering,JEE(Main),AI to AI,AI,6815
537,26858 (71.3167032),318337210,Electronics and ,JEE(Main),AI to AI,AI,3183
,,,Telecommunication Engg,,,,
538,26920 (71.2849251),510924610,Information Technology,JEE(Main),AI to AI,AI,5109
,,,,,,,
539,26945 (71.2623171),627524610,Information Technology,JEE(Main),AI to AI,AI,6275
,,,,,,,
540,26952 (71.2623171),664024210,Computer Science and ,JEE(Main),AI to AI,AI,6640
,,,Engineering,,,,
541,26988 (71.2420302),212724610,Information Technology,JEE(Main),AI to AI,AI,2127
542,27047 (71.2044151),319392110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3193
,,,Machine Learning,,,,
543,27059 (71.1808399),517229310,Electrical Engineering,JEE(Main),AI to AI,AI,5172
544,27070 (71.1808399),414229310,Electrical Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
545,27091 (71.1410813),618324510,Computer Engineering,JEE(Main),AI to AI,AI,6183
,,,,,,,
546,27098 (71.1410813),510837210,Electronics and ,JEE(Main),AI to AI,AI,5108
,,,Telecommunication Engg,,,,
"
",,,,,,,
547,27128 (71.1410813),626824210,Computer Science and ,JEE(Main),AI to AI,AI,6268
,,,Engineering,,,,
548,27133 (71.0407725),675824510,Computer Engineering,JEE(Main),AI to AI,AI,6758
549,27260 (70.8858550),461391210,Computer Science and ,JEE(Main),AI to AI,AI,4613
,,,Engineering(Data Science),,,,
550,27292 (70.8858550),680824510,Computer Engineering,JEE(Main),AI to AI,AI,6808
551,27307 (70.8587831),533124510,Computer Engineering,JEE(Main),AI to AI,AI,5331
,,,,,,,
552,27322 (70.8587831),347125710,Computer Science and ,JEE(Main),AI to AI,AI,3471
,,,Design,,,,
553,27328 (70.7910091),321224510,Computer Engineering,JEE(Main),AI to AI,AI,3212
,,,,,,,
554,27340 (70.7910091),112824210,Computer Science and ,JEE(Main),AI to AI,AI,1128
,,,Engineering,,,,
555,27346 (70.7910091),413824610,Information Technology,JEE(Main),AI to AI,AI,4138
,,,,,,,
556,27350 (70.7910091),319037210,Electronics and ,JEE(Main),AI to AI,AI,3190
,,,Telecommunication Engg,,,,
557,27413 (70.7454497),211326310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,2113
,,,and Data Science,,,,
558,27424 (70.7454497),516029310,Electrical Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
559,27445 (70.7454497),614492110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6144
,,,Machine Learning,,,,
560,27488 (70.7049493),627219110,Civil Engineering,JEE(Main),AI to AI,AI,6272
"
",,,,,,,
561,27533 (70.6656112),622024210,Computer Science and ,JEE(Main),AI to AI,AI,6220
,,,Engineering,,,,
562,27581 (70.6356385),617937210,Electronics and ,JEE(Main),AI to AI,AI,6179
,,,Telecommunication Engg,,,,
563,27602 (70.6356385),614924610,Information Technology,JEE(Main),AI to AI,AI,6149
564,27621 (70.6351642),110537210,Electronics and ,JEE(Main),AI to AI,AI,1105
,,,Telecommunication Engg,,,,
565,27626 (70.6351642),516424510,Computer Engineering,JEE(Main),AI to AI,AI,5164
,,,,,,,
566,27667 (70.5566696),618737210,Electronics and ,JEE(Main),AI to AI,AI,6187
,,,Telecommunication Engg,,,,
567,27687 (70.5566696),632592110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6325
,,,Machine Learning,,,,
568,27752 (70.4347473),320337210,Electronics and ,JEE(Main),AI to AI,AI,3203
,,,Telecommunication Engg,,,,
569,27756 (70.4347473),252237210,Electronics and ,JEE(Main),AI to AI,AI,2522
,,,Telecommunication Engg,,,,
570,27760 (70.4347473),346024510,Computer Engineering,JEE(Main),AI to AI,AI,3460
571,27773 (70.3332144),412335610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,4123
,,,and Power],,,,
572,27946 (70.1791413),211437210,Electronics and ,JEE(Main),AI to AI,AI,2114
,,,Telecommunication Engg,,,,
573,27963 (70.1747759),613826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6138
,,,and Data Science,,,,
574,27969 (70.1747759),676937210,Electronics and ,JEE(Main),AI to AI,AI,6769
,,,Telecommunication Engg,,,,
"
",,,,,,,
575,27970 (70.1747759),464929310,Electrical Engineering,JEE(Main),AI to AI,AI,4649
576,27974 (70.1747759),541824510,Computer Engineering,JEE(Main),AI to AI,AI,5418
577,28040 (70.1639719),110799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,1107
,,,Data Science,,,,
578,28046 (70.1639719),414799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4147
,,,Data Science,,,,
579,28053 (70.1639719),322124510,Computer Engineering,JEE(Main),AI to AI,AI,3221
,,,,,,,
580,28067 (70.1639719),321892110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3218
,,,Machine Learning,,,,
581,28214 (69.9434846),629837210,Electronics and ,JEE(Main),AI to AI,AI,6298
,,,Telecommunication Engg,,,,
582,28374 (69.8311542),513950710,Chemical Engineering,JEE(Main),AI to AI,AI,5139
583,28458 (69.7159705),413729310,Electrical Engineering,JEE(Main),AI to AI,AI,4137
,,,,,,,
584,28505 (69.6001515),516284410,Electronics and Computer ,JEE(Main),AI to AI,AI,5162
,,,Engineering,,,,
585,28532 (69.6001515),322224510,Computer Engineering,JEE(Main),AI to AI,AI,3222
,,,,,,,
586,28552 (69.5903396),524425710,Computer Science and ,JEE(Main),AI to AI,AI,5244
,,,Design,,,,
587,28559 (69.5903396),627246610,Instrumentation ,JEE(Main),AI to AI,AI,6272
,,,Engineering,,,,
588,28583 (69.5903396),620637210,Electronics and ,JEE(Main),AI to AI,AI,6206
,,,Telecommunication Engg,,,,
"
",,,,,,,
589,28647 (69.4995675),510324510,Computer Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
590,28696 (69.4672412),664937210,Electronics and ,JEE(Main),AI to AI,AI,6649
,,,Telecommunication Engg,,,,
591,28708 (69.4672412),516061210,Mechanical Engineering,JEE(Main),AI to AI,AI,5160
,,,,,,,
592,28867 (69.3487348),346092110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3460
,,,Machine Learning,,,,
593,28906 (69.3163591),622324210,Computer Science and ,JEE(Main),AI to AI,AI,6223
,,,Engineering,,,,
594,28927 (69.3163591),430437250F,Electronics and ,JEE(Main),AI to AI,AI,4304
,,,Telecommunication Engg,,,,
595,28947 (69.3112641),516125710,Computer Science and ,JEE(Main),AI to AI,AI,5161
,,,Design,,,,
596,29085 (69.1346848),212924210,Computer Science and ,JEE(Main),AI to AI,AI,2129
,,,Engineering,,,,
597,29141 (69.1272828),515291210,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering(Data Science),,,,
598,29184 (69.0702570),416761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4167
599,29238 (69.0444865),318737210,Electronics and ,JEE(Main),AI to AI,AI,3187
,,,Telecommunication Engg,,,,
600,29301 (68.9903749),410461210,Mechanical Engineering,JEE(Main),AI to AI,AI,4104
601,29322 (68.9833366),343991210,Computer Science and ,JEE(Main),AI to AI,AI,3439
,,,Engineering(Data Science),,,,
602,29406 (68.7953144),675924510,Computer Engineering,JEE(Main),AI to AI,AI,6759
"
",,,,,,,
603,29411 (68.7953144),320861210,Mechanical Engineering,JEE(Main),AI to AI,AI,3208
604,29425 (68.7953144),413899710,Artificial Intelligence,JEE(Main),AI to AI,AI,4138
,,,,,,,
605,29493 (68.7118425),417224210,Computer Science and ,JEE(Main),AI to AI,AI,4172
,,,Engineering,,,,
606,29526 (68.6244432),346019110,Civil Engineering,JEE(Main),AI to AI,AI,3460
607,29542 (68.6244432),625037210,Electronics and ,JEE(Main),AI to AI,AI,6250
,,,Telecommunication Engg,,,,
608,29554 (68.5958115),641937210,Electronics and ,JEE(Main),AI to AI,AI,6419
,,,Telecommunication Engg,,,,
609,29557 (68.5958115),110737210,Electronics and ,JEE(Main),AI to AI,AI,1107
,,,Telecommunication Engg,,,,
610,29596 (68.5958115),675999510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6759
,,,Data Science,,,,
611,29662 (68.5546128),322390010,Electronics and Computer ,JEE(Main),AI to AI,AI,3223
,,,Science,,,,
612,29690 (68.5546128),515137210,Electronics and ,JEE(Main),AI to AI,AI,5151
,,,Telecommunication Engg,,,,
613,29705 (68.5346210),412350710,Chemical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
614,29761 (68.5086639),541826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5418
,,,and Data Science,,,,
615,29804 (68.4196921),413924210,Computer Science and ,JEE(Main),AI to AI,AI,4139
,,,Engineering,,,,
616,29858 (68.3895271),513937210,Electronics and ,JEE(Main),AI to AI,AI,5139
,,,Telecommunication Engg,,,,
"
",,,,,,,
617,29871 (68.3895012),510337210,Electronics and ,JEE(Main),AI to AI,AI,5103
,,,Telecommunication Engg,,,,
618,29975 (68.2349785),679437210,Electronics and ,JEE(Main),AI to AI,AI,6794
,,,Telecommunication Engg,,,,
619,29993 (68.2349785),342337210,Electronics and ,JEE(Main),AI to AI,AI,3423
,,,Telecommunication Engg,,,,
620,30042 (68.2338980),417226310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,4172
,,,and Data Science,,,,
621,30060 (68.1931107),533037210,Electronics and ,JEE(Main),AI to AI,AI,5330
,,,Telecommunication Engg,,,,
622,30122 (68.1842574),681124210,Computer Science and ,JEE(Main),AI to AI,AI,6811
,,,Engineering,,,,
623,30161 (68.1460193),346524210,Computer Science and ,JEE(Main),AI to AI,AI,3465
,,,Engineering,,,,
624,30328 (67.9659019),126524210,Computer Science and ,JEE(Main),AI to AI,AI,1265
,,,Engineering,,,,
625,30363 (67.9659019),417737010,Electronics and ,JEE(Main),AI to AI,AI,4177
,,,Communication ,,,,
626,30391 (67.9482904),412329310,Electrical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
627,30444 (67.9121314),314837810,Electronics Engineering ( ,JEE(Main),AI to AI,AI,3148
,,,VLSI Design and ,,,,
628,30447 (67.9121314),319761210,Mechanical Engineering,JEE(Main),AI to AI,AI,3197
,,,,,,,
629,30545 (67.7404030),541137210,Electronics and ,JEE(Main),AI to AI,AI,5411
,,,Telecommunication Engg,,,,
630,30550 (67.7171120),510424510,Computer Engineering,JEE(Main),AI to AI,AI,5104
,,,,,,,
"
",,,,,,,
631,30592 (67.6789787),632037210,Electronics and ,JEE(Main),AI to AI,AI,6320
,,,Telecommunication Engg,,,,
632,30613 (67.6739530),618529310,Electrical Engineering,JEE(Main),AI to AI,AI,6185
633,30799 (67.4498114),416719110,Civil Engineering,JEE(Main),AI to AI,AI,4167
634,30839 (67.4498114),663437210,Electronics and ,JEE(Main),AI to AI,AI,6634
,,,Telecommunication Engg,,,,
635,30893 (67.4230239),225424510,Computer Engineering,JEE(Main),AI to AI,AI,2254
636,31072 (67.2343754),211319110,Civil Engineering,JEE(Main),AI to AI,AI,2113
637,31091 (67.2343754),680250710,Chemical Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
638,31126 (67.1383125),621429310,Electrical Engineering,JEE(Main),AI to AI,AI,6214
639,31138 (67.1383125),628392010,Computer Science and ,JEE(Main),AI to AI,AI,6283
,,,Engineering (Internet of ,,,,
640,31149 (67.1383125),410424610,Information Technology,JEE(Main),AI to AI,AI,4104
641,31150 (67.1383125),516229310,Electrical Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
642,31193 (67.1251518),413629310,Electrical Engineering,JEE(Main),AI to AI,AI,4136
,,,,,,,
643,31194 (67.1251518),660924510,Computer Engineering,JEE(Main),AI to AI,AI,6609
644,31281 (67.0698277),112824610,Information Technology,JEE(Main),AI to AI,AI,1128
"
",,,,,,,
645,31301 (67.0698277),126524610,Information Technology,JEE(Main),AI to AI,AI,1265
,,,,,,,
646,31314 (67.0698277),614161210,Mechanical Engineering,JEE(Main),AI to AI,AI,6141
,,,,,,,
647,31328 (67.0698277),539024510,Computer Engineering,JEE(Main),AI to AI,AI,5390
,,,,,,,
648,31331 (67.0585131),680826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6808
,,,and Data Science,,,,
649,31334 (67.0585131),112124210,Computer Science and ,JEE(Main),AI to AI,AI,1121
,,,Engineering,,,,
650,31362 (67.0585131),632537210,Electronics and ,JEE(Main),AI to AI,AI,6325
,,,Telecommunication Engg,,,,
651,31397 (66.9914755),512129310,Electrical Engineering,JEE(Main),AI to AI,AI,5121
652,31455 (66.9760372),110526510,Industrial IoT,JEE(Main),AI to AI,AI,1105
653,31500 (66.8938580),627861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6278
654,31513 (66.8938580),680261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
655,31561 (66.8557202),675892110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6758
,,,Machine Learning,,,,
656,31568 (66.8557202),627724210,Computer Science and ,JEE(Main),AI to AI,AI,6277
,,,Engineering,,,,
657,31608 (66.7216751),464919110,Civil Engineering,JEE(Main),AI to AI,AI,4649
658,31676 (66.6719411),663591210,Computer Science and ,JEE(Main),AI to AI,AI,6635
,,,Engineering(Data Science),,,,
"
",,,,,,,
659,31802 (66.4277180),627537210,Electronics and ,JEE(Main),AI to AI,AI,6275
,,,Telecommunication Engg,,,,
660,31820 (66.4277180),675899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6758
,,,Data Science,,,,
661,31899 (66.3703470),510937210,Electronics and ,JEE(Main),AI to AI,AI,5109
,,,Telecommunication Engg,,,,
662,31921 (66.3703470),347024210,Computer Science and ,JEE(Main),AI to AI,AI,3470
,,,Engineering,,,,
663,32013 (66.2862354),412319110,Civil Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
664,32066 (66.2473151),211325710,Computer Science and ,JEE(Main),AI to AI,AI,2113
,,,Design,,,,
665,32131 (66.2471139),319637210,Electronics and ,JEE(Main),AI to AI,AI,3196
,,,Telecommunication Engg,,,,
666,32188 (66.1208424),510437210,Electronics and ,JEE(Main),AI to AI,AI,5104
,,,Telecommunication Engg,,,,
667,32286 (66.1170112),620319110,Civil Engineering,JEE(Main),AI to AI,AI,6203
668,32322 (66.0903872),613837210,Electronics and ,JEE(Main),AI to AI,AI,6138
,,,Telecommunication Engg,,,,
669,32417 (66.0558823),627850710,Chemical Engineering,JEE(Main),AI to AI,AI,6278
670,32469 (66.0380111),213424210,Computer Science and ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
671,32471 (66.0380111),618437210,Electronics and ,JEE(Main),AI to AI,AI,6184
,,,Telecommunication Engg,,,,
672,32557 (65.9274678),327724510,Computer Engineering,JEE(Main),AI to AI,AI,3277
,,,,,,,
"
",,,,,,,
673,32576 (65.8636286),415124210,Computer Science and ,JEE(Main),AI to AI,AI,4151
,,,Engineering,,,,
674,32613 (65.8547926),321724510,Computer Engineering,JEE(Main),AI to AI,AI,3217
,,,,,,,
675,32644 (65.8547926),629821910,Robotics and Automation,JEE(Main),AI to AI,AI,6298
,,,,,,,
676,32798 (65.7305525),683991210,Computer Science and ,JEE(Main),AI to AI,AI,6839
,,,Engineering(Data Science),,,,
677,32818 (65.6864736),211124210,Computer Science and ,JEE(Main),AI to AI,AI,2111
,,,Engineering,,,,
678,32862 (65.6761274),626708210,Bio Technology,JEE(Main),AI to AI,AI,6267
,,,,,,,
679,32919 (65.3927869),319824210,Computer Science and ,JEE(Main),AI to AI,AI,3198
,,,Engineering,,,,
680,32949 (65.3131308),512524510,Computer Engineering,JEE(Main),AI to AI,AI,5125
,,,,,,,
681,33005 (65.2543690),660926310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6609
,,,and Data Science,,,,
682,33093 (65.2126454),524491610,Automation and Robotics,JEE(Main),AI to AI,AI,5244
,,,,,,,
683,33175 (65.1878957),615629310,Electrical Engineering,JEE(Main),AI to AI,AI,6156
684,33232 (65.1800827),112124610,Information Technology,JEE(Main),AI to AI,AI,1121
,,,,,,,
685,33403 (65.0564406),317537210,Electronics and ,JEE(Main),AI to AI,AI,3175
,,,Telecommunication Engg,,,,
686,33473 (64.9832950),515237210,Electronics and ,JEE(Main),AI to AI,AI,5152
,,,Telecommunication Engg,,,,
"
",,,,,,,
687,33523 (64.7873607),512161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5121
688,33573 (64.7818312),253392810,Electronics and ,JEE(Main),AI to AI,AI,2533
,,,Communication(Advanced ,,,,
689,33631 (64.7687635),622337210,Electronics and ,JEE(Main),AI to AI,AI,6223
,,,Telecommunication Engg,,,,
690,33803 (64.4960276),683924210,Computer Science and ,JEE(Main),AI to AI,AI,6839
,,,Engineering,,,,
691,33838 (64.4960276),663224510,Computer Engineering,JEE(Main),AI to AI,AI,6632
692,33884 (64.3634780),413837210,Electronics and ,JEE(Main),AI to AI,AI,4138
,,,Telecommunication Engg,,,,
693,33892 (64.3634780),515129310,Electrical Engineering,JEE(Main),AI to AI,AI,5151
,,,,,,,
694,33987 (64.2718074),112029310,Electrical Engineering,JEE(Main),AI to AI,AI,1120
695,34002 (64.2718074),539092110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5390
,,,Machine Learning,,,,
696,34117 (64.1739632),626837210,Electronics and ,JEE(Main),AI to AI,AI,6268
,,,Telecommunication Engg,,,,
697,34188 (64.1710949),539924510,Computer Engineering,JEE(Main),AI to AI,AI,5399
698,34191 (64.1710949),517724510,Computer Engineering,JEE(Main),AI to AI,AI,5177
699,34265 (64.1663240),626992510,Computer Science and ,JEE(Main),AI to AI,AI,6269
,,,Engineering (Artificial ,,,,
700,34310 (64.1649409),417461210,Mechanical Engineering,JEE(Main),AI to AI,AI,4174
"
",,,,,,,
701,34315 (64.1649409),615561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6155
702,34348 (64.0865504),313946110,Bio Medical Engineering,JEE(Main),AI to AI,AI,3139
703,34350 (64.0865504),539061210,Mechanical Engineering,JEE(Main),AI to AI,AI,5390
,,,,,,,
704,34425 (63.9963058),618461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6184
,,,,,,,
705,34472 (63.9139773),627862510,Mechanical ,JEE(Main),AI to AI,AI,6278
,,,Engineering[Sandwich],,,,
706,34491 (63.9139773),621491910,Robotics and Automation,JEE(Main),AI to AI,AI,6214
707,34599 (63.7995312),414737210,Electronics and ,JEE(Main),AI to AI,AI,4147
,,,Telecommunication Engg,,,,
708,34610 (63.7995312),629829310,Electrical Engineering,JEE(Main),AI to AI,AI,6298
,,,,,,,
709,34676 (63.7796234),680837210,Electronics and ,JEE(Main),AI to AI,AI,6808
,,,Telecommunication Engg,,,,
710,34732 (63.7017167),111437210,Electronics and ,JEE(Main),AI to AI,AI,1114
,,,Telecommunication Engg,,,,
711,34920 (63.4092932),533137210,Electronics and ,JEE(Main),AI to AI,AI,5331
,,,Telecommunication Engg,,,,
712,34981 (63.3726083),538226310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5382
,,,and Data Science,,,,
713,35014 (63.3671598),410425110,Computer Technology,JEE(Main),AI to AI,AI,4104
714,35072 (63.2979669),622229310,Electrical Engineering,JEE(Main),AI to AI,AI,6222
,,,,,,,
"
",,,,,,,
715,35122 (63.1963195),112891210,Computer Science and ,JEE(Main),AI to AI,AI,1128
,,,Engineering(Data Science),,,,
716,35162 (63.0779009),112137210,Electronics and ,JEE(Main),AI to AI,AI,1121
,,,Telecommunication Engg,,,,
717,35187 (63.0779009),517724610,Information Technology,JEE(Main),AI to AI,AI,5177
718,35210 (63.0505325),544929310,Electrical Engineering,JEE(Main),AI to AI,AI,5449
719,35301 (62.9257486),320760210,Automobile Engineering,JEE(Main),AI to AI,AI,3207
720,35309 (62.9257486),675919110,Civil Engineering,JEE(Main),AI to AI,AI,6759
721,35400 (62.9106091),614619110,Civil Engineering,JEE(Main),AI to AI,AI,6146
722,35462 (62.9005290),211384410,Electronics and Computer ,JEE(Main),AI to AI,AI,2113
,,,Engineering,,,,
723,35472 (62.8773830),112837210,Electronics and ,JEE(Main),AI to AI,AI,1128
,,,Telecommunication Engg,,,,
724,35538 (62.8604513),412361210,Mechanical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
725,35563 (62.8485206),617708210,Bio Technology,JEE(Main),AI to AI,AI,6177
726,35810 (62.6965425),212924610,Information Technology,JEE(Main),AI to AI,AI,2129
727,35861 (62.4782787),319824510,Computer Engineering,JEE(Main),AI to AI,AI,3198
728,35889 (62.4588698),628300210,Aeronautical Engineering,JEE(Main),AI to AI,AI,6283
"
",,,,,,,
729,35966 (62.4445406),678091210,Computer Science and ,JEE(Main),AI to AI,AI,6780
,,,Engineering(Data Science),,,,
730,35971 (62.4445406),513984410,Electronics and Computer ,JEE(Main),AI to AI,AI,5139
,,,Engineering,,,,
731,36008 (62.4066632),321890010,Electronics and Computer ,JEE(Main),AI to AI,AI,3218
,,,Science,,,,
732,36039 (62.4066632),320091110,Computer Science and ,JEE(Main),AI to AI,AI,3200
,,,Engineering(Artificial ,,,,
733,36057 (62.3682023),663524510,Computer Engineering,JEE(Main),AI to AI,AI,6635
,,,,,,,
734,36165 (62.3572105),413937210,Electronics and ,JEE(Main),AI to AI,AI,4139
,,,Telecommunication Engg,,,,
735,36170 (62.3572105),614937210,Electronics and ,JEE(Main),AI to AI,AI,6149
,,,Telecommunication Engg,,,,
736,36201 (62.3362822),517799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5177
,,,Data Science,,,,
737,36204 (62.3362822),464961210,Mechanical Engineering,JEE(Main),AI to AI,AI,4649
738,36246 (62.2775054),321037210,Electronics and ,JEE(Main),AI to AI,AI,3210
,,,Telecommunication Engg,,,,
739,36278 (62.2263224),415124610,Information Technology,JEE(Main),AI to AI,AI,4151
,,,,,,,
740,36324 (62.0770617),626561510,Mechanical & Automation ,JEE(Main),AI to AI,AI,6265
,,,Engineering,,,,
741,36364 (62.0526708),516137210,Electronics and ,JEE(Main),AI to AI,AI,5161
,,,Telecommunication Engg,,,,
742,36556 (61.8484321),614961210,Mechanical Engineering,JEE(Main),AI to AI,AI,6149
"
",,,,,,,
743,36574 (61.8274477),322392610,Electrical and Computer ,JEE(Main),AI to AI,AI,3223
,,,Engineering,,,,
744,36579 (61.8274477),663292110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6632
,,,Machine Learning,,,,
745,36734 (61.7235383),419624210,Computer Science and ,JEE(Main),AI to AI,AI,4196
,,,Engineering,,,,
746,36767 (61.7100312),416324210,Computer Science and ,JEE(Main),AI to AI,AI,4163
,,,Engineering,,,,
747,36798 (61.6327835),632593310,Electronics and ,JEE(Main),AI to AI,AI,6325
,,,Communication ,,,,
748,36807 (61.6327835),111724210,Computer Science and ,JEE(Main),AI to AI,AI,1117
,,,Engineering,,,,
749,36830 (61.4333159),512524610,Information Technology,JEE(Main),AI to AI,AI,5125
,,,,,,,
750,36838 (61.4333159),413992810,Electronics and ,JEE(Main),AI to AI,AI,4139
,,,Communication(Advanced ,,,,
751,36845 (61.4333159),517261210,Mechanical Engineering,JEE(Main),AI to AI,AI,5172
752,36880 (61.3380587),413991110,Computer Science and ,JEE(Main),AI to AI,AI,4139
,,,Engineering(Artificial ,,,,
753,36918 (61.3259234),614529310,Electrical Engineering,JEE(Main),AI to AI,AI,6145
754,36949 (61.3259234),518224510,Computer Engineering,JEE(Main),AI to AI,AI,5182
,,,,,,,
755,36961 (61.2647383),327724610,Information Technology,JEE(Main),AI to AI,AI,3277
,,,,,,,
756,36969 (61.2647383),627024210,Computer Science and ,JEE(Main),AI to AI,AI,6270
,,,Engineering,,,,
"
",,,,,,,
757,37106 (61.1804012),225037210,Electronics and ,JEE(Main),AI to AI,AI,2250
,,,Telecommunication Engg,,,,
758,37167 (61.1148493),213024210,Computer Science and ,JEE(Main),AI to AI,AI,2130
,,,Engineering,,,,
759,37182 (61.1148493),538224510,Computer Engineering,JEE(Main),AI to AI,AI,5382
,,,,,,,
760,37184 (61.1148493),212737210,Electronics and ,JEE(Main),AI to AI,AI,2127
,,,Telecommunication Engg,,,,
761,37319 (61.0839664),417261210,Mechanical Engineering,JEE(Main),AI to AI,AI,4172
762,37556 (60.8929614),512424510,Computer Engineering,JEE(Main),AI to AI,AI,5124
,,,,,,,
763,37630 (60.8208155),631724210,Computer Science and ,JEE(Main),AI to AI,AI,6317
,,,Engineering,,,,
764,37712 (60.8015262),110161210,Mechanical Engineering,JEE(Main),AI to AI,AI,1101
765,37879 (60.6964807),632424510,Computer Engineering,JEE(Main),AI to AI,AI,6324
766,38024 (60.6049713),678024210,Computer Science and ,JEE(Main),AI to AI,AI,6780
,,,Engineering,,,,
767,38032 (60.3822057),253384410,Electronics and Computer ,JEE(Main),AI to AI,AI,2533
,,,Engineering,,,,
768,38033 (60.3822057),622289610,Textile Technology,JEE(Main),AI to AI,AI,6222
,,,,,,,
769,38038 (60.3822057),314724610,Information Technology,JEE(Main),AI to AI,AI,3147
,,,,,,,
770,38167 (60.2805149),540124510,Computer Engineering,JEE(Main),AI to AI,AI,5401
,,,,,,,
"
",,,,,,,
771,38191 (60.2805149),320329310,Electrical Engineering,JEE(Main),AI to AI,AI,3203
772,38290 (60.1941400),510861210,Mechanical Engineering,JEE(Main),AI to AI,AI,5108
,,,,,,,
773,38314 (60.1941400),346092410,Data Engineering,JEE(Main),AI to AI,AI,3460
774,38345 (59.9638097),419324210,Computer Science and ,JEE(Main),AI to AI,AI,4193
,,,Engineering,,,,
775,38357 (59.9638097),513991610,Automation and Robotics,JEE(Main),AI to AI,AI,5139
776,38388 (59.9638097),512119110,Civil Engineering,JEE(Main),AI to AI,AI,5121
777,38520 (59.8494916),617750710,Chemical Engineering,JEE(Main),AI to AI,AI,6177
778,38559 (59.8039077),533161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5331
,,,,,,,
779,38630 (59.7599774),532229310,Electrical Engineering,JEE(Main),AI to AI,AI,5322
780,38659 (59.7599774),662824510,Computer Engineering,JEE(Main),AI to AI,AI,6628
781,38685 (59.6549236),677229310,Electrical Engineering,JEE(Main),AI to AI,AI,6772
782,38701 (59.6549236),631799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6317
,,,Data Science,,,,
783,38713 (59.6549236),112324210,Computer Science and ,JEE(Main),AI to AI,AI,1123
,,,Engineering,,,,
784,38719 (59.6549236),314637210,Electronics and ,JEE(Main),AI to AI,AI,3146
